Gender Distribution,Male,672,0,754,691,13808,1136,8316,254,254,28603,5245,326,0,1824,177,81,66,768,1402,223,3610,37401,1444,470,129,489,0,0,479,426,15485,72,10075,2047,1094,243,504,4498,632,1318,322,5619,1897,84,1348,894,0,650
Marital Status,Married,892,99,1012,881,17408,717,9967,550,567,37442,7018,507,682,3055,285,278,949,556,1666,544,4150,38248,1930,1521,190,1176,0,0,863,314,16491,138,12437,2330,1274,458,421,4161,633,1649,611,7057,2200,0,2157,2583,124,1171
Marital Status,Widowed,0,0,0,0,368,0,263,99,0,2040,203,0,117,0,0,0,0,0,0,0,403,820,235,0,0,0,0,0,0,0,749,58,472,165,0,0,0,222,0,0,0,97,0,0,0,90,0,0
Marital Status,Divorced,348,0,95,0,3268,396,1572,0,0,8044,1235,509,0,483,109,0,0,206,0,0,432,6646,206,0,0,151,0,0,352,77,3215,171,2022,365,86,0,82,532,213,171,88,1863,235,280,296,145,0,109
Marital Status,Separated,24,0,0,0,1109,96,259,0,0,2236,0,0,0,136,0,0,0,0,0,0,510,3218,0,0,0,66,0,0,0,0,753,0,372,63,0,0,0,143,0,226,0,0,0,0,103,89,0,0
Marital Status,Never married or under 15 years old,928,0,630,882,9476,384,5697,143,229,17418,2033,0,0,1193,0,182,72,489,1159,84,2167,24112,1301,351,0,366,266,107,207,164,11634,242,6836,1976,1203,75,158,3814,508,835,286,4724,2033,0,466,367,0,349
Citizenship,U.S. citizen by naturalization,789,99,533,175,12194,447,3076,389,0,20104,3063,726,485,1703,0,0,107,541,323,139,3345,12151,1077,798,129,471,266,0,738,0,7375,241,9118,1235,967,156,106,2328,439,293,701,4273,1786,280,1278,749,124,824
Citizenship,Not a citizen of the U.S.,1403,0,1204,1588,19435,1146,14682,403,796,47076,7426,290,314,3164,394,460,914,710,2502,489,4317,60893,2595,1074,61,1288,0,107,684,555,25467,368,13021,3664,1596,377,555,6544,915,2588,284,9468,2682,0,1744,2525,0,805
Year of Entry,Entered US before 2000,361,99,547,913,16599,642,8082,389,160,36597,4325,934,117,2656,177,101,544,683,481,139,5287,25586,1625,347,129,609,266,0,1047,0,16538,284,12108,2109,1052,324,279,4610,949,685,795,6118,1769,280,1817,1091,124,743
Year of Entry,Entered US in 2000 or later,1831,0,1190,850,15030,951,9676,403,636,30583,6164,82,682,2211,217,359,477,568,2344,489,2375,47458,2047,1525,61,1150,0,107,375,555,16304,325,10031,2790,1511,209,382,4262,405,2196,190,7623,2699,0,1205,2183,0,886
Ability to speak English,Speaks English Less Than Very Well,774,0,515,738,8247,483,11831,172,263,29468,4060,0,0,1726,109,0,75,317,1283,0,2796,44389,537,174,0,828,0,107,492,354,19693,0,7528,1610,1123,191,0,4832,285,784,279,3464,934,196,612,957,124,329
Educational Attainment of population aged 25 or over,Less than high school,450,0,153,0,1910,111,3654,99,161,4973,966,0,0,230,0,0,0,0,284,0,1153,14376,0,0,0,0,0,0,266,0,5654,0,2678,952,46,0,0,1933,142,370,0,689,113,0,73,225,0,0
Educational Attainment of population aged 25 or over,High School Graduate/GED or Alternative Credential,284,0,55,497,3838,301,6677,194,0,17098,2920,129,0,616,80,0,0,206,1194,0,1706,28606,406,275,190,318,0,0,350,0,13345,0,4193,587,241,127,306,2023,422,991,0,1587,456,196,112,474,124,109
Educational Attainment of population aged 25 or over,Some College/Associate Degree,24,99,73,0,8068,213,2814,96,133,14984,1907,529,749,1357,0,163,264,219,441,544,1516,12274,85,532,0,0,266,0,217,267,4266,354,4973,765,282,138,0,721,164,703,0,2648,679,0,1164,474,0,306
Educational Attainment of population aged 25 or over,Bachelors Degree or Higher,956,0,946,384,13643,828,2472,403,502,20055,2831,358,50,1750,314,115,685,406,644,0,2278,7395,1910,906,0,1147,0,107,513,164,4747,255,8516,1320,1135,268,197,2190,485,430,762,5409,1731,84,1199,1799,0,1006
Labor Force by Gender,Males In Civilian Labor Force,581,0,500,346,10170,996,7750,254,190,23478,4591,244,0,1073,177,0,66,348,1140,139,2815,32301,910,359,129,489,0,0,403,426,13229,72,8436,1328,676,243,280,3812,632,1065,259,4957,1660,0,1223,676,0,545
Labor Force by Gender,Females In Civilian Labor Force,1435,99,655,182,11164,315,6435,356,440,26185,3532,690,318,1394,217,216,299,414,913,405,2392,26732,1207,1177,0,760,266,107,315,129,11228,256,6276,1206,409,227,0,1318,555,839,473,4097,1394,0,1224,1508,0,626
Unemployment by Gender,Unemployed Males,0,0,0,0,602,0,165,0,0,1734,220,0,0,87,0,0,0,206,0,0,0,2473,0,0,0,81,0,0,322,0,1435,0,193,153,0,0,0,122,0,520,0,258,82,0,0,0,0,111
Unemployment by Gender,Unemployed Females,65,0,79,0,994,77,1213,0,0,2691,161,0,91,178,0,0,0,0,230,0,266,2104,0,40,0,128,0,0,0,52,1667,0,419,0,0,0,0,301,71,0,0,464,0,0,0,36,0,0
Employment Type,Private Wage and Salary Workers,1225,0,979,443,17273,825,8795,514,375,37583,5529,785,227,2583,394,216,75,638,1205,628,2127,47316,2652,1371,0,1164,266,107,718,503,19479,377,13492,1424,697,389,174,4229,928,1567,747,7191,2708,196,1466,2145,0,1107
Employment Type,Government Workers,402,99,151,85,2172,150,939,96,111,2222,373,102,0,403,0,0,224,193,138,0,1388,1540,440,276,0,85,0,0,0,0,923,117,1005,285,248,81,106,0,140,0,81,942,146,84,812,89,0,284
Employment Type,Self employed Not incorporated,24,0,126,0,4086,348,4983,0,208,8314,2155,129,141,71,0,0,189,0,328,0,1543,13936,0,0,0,0,0,0,191,52,4055,72,2021,914,140,0,0,776,207,418,0,1637,567,0,301,231,0,0
Employment Type,Self employed Incorporated,365,0,72,0,709,62,452,0,0,5035,578,0,0,157,0,0,0,0,310,0,457,1322,0,0,129,0,0,0,0,0,1126,0,1197,305,238,0,0,724,0,70,0,348,0,0,81,72,0,0
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",283,0,72,0,4374,159,1366,0,69,7514,479,703,0,106,0,0,0,0,696,84,418,11243,300,224,0,66,0,0,0,313,2012,198,2875,72,102,0,83,191,0,297,0,1875,723,0,444,298,0,176
Employment by Industry,Construction,365,0,0,0,300,62,3274,0,0,9316,2150,37,0,0,0,0,141,0,430,0,507,12158,0,0,0,0,0,0,0,52,5735,0,2235,554,38,0,0,1049,79,727,0,94,480,0,0,0,0,144
Employment by Industry,Education,206,0,131,182,2168,82,565,96,0,2472,241,0,0,334,97,0,0,69,481,0,679,1783,514,276,0,0,0,107,191,0,690,170,1164,589,0,0,0,78,343,88,169,1107,357,0,262,160,0,363
Employment by Industry,"Finance, Insurance, and Real Estate",296,0,192,0,1730,71,487,70,0,3509,425,147,0,0,0,0,0,0,0,0,275,1601,107,114,129,0,0,0,0,0,733,72,2502,0,72,71,0,146,0,0,63,405,230,0,96,0,0,260
Employment by Industry,Health Care & Social Assistance,0,0,359,0,3188,0,701,260,0,3707,266,0,0,705,108,0,0,71,0,405,838,4674,133,296,0,395,266,0,0,0,1583,0,1798,94,204,81,0,317,156,123,169,801,231,0,141,174,0,109
Employment by Industry,Information,65,0,86,0,673,0,0,0,0,643,0,0,91,96,0,0,0,0,0,0,0,301,115,0,0,170,0,0,0,0,356,0,434,0,86,0,0,114,0,66,0,214,59,0,239,36,0,0
Employment by Industry,Manufacturing,0,0,141,112,1004,475,2330,0,0,2496,490,82,227,796,0,0,0,206,0,139,0,3613,422,40,0,337,0,0,0,190,1240,0,659,178,127,75,91,1006,134,0,0,769,578,0,0,573,0,0
Employment by Industry,Other Services,284,0,55,0,2078,78,2201,111,225,6758,1696,0,0,71,0,0,123,0,0,0,875,10288,0,111,0,0,0,0,242,0,4408,68,2125,614,65,116,0,850,262,74,312,1050,282,0,89,221,0,0
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",426,99,48,234,3566,155,3133,0,208,9629,2169,0,50,379,109,278,0,485,253,0,676,12701,510,451,0,124,0,0,322,0,4608,0,1914,696,0,127,0,1625,235,263,89,1828,291,196,430,540,0,315
Employment by Industry,Public Administration,0,0,74,0,666,0,236,0,111,710,179,0,0,0,0,0,224,0,0,0,1166,582,57,0,0,85,0,0,0,0,384,58,243,0,185,0,106,0,0,0,0,148,0,84,550,0,0,24
Employment by Industry,Retail,0,0,95,0,2653,142,557,0,0,2715,146,47,0,405,80,101,0,0,0,0,0,3963,934,0,0,0,0,0,154,0,2108,0,912,77,444,0,0,203,66,331,0,1156,124,0,163,256,0,0
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",91,0,0,0,1561,161,75,73,81,1851,80,0,0,61,0,0,0,0,0,0,0,869,0,135,0,0,0,0,0,0,966,0,382,54,0,0,0,52,0,0,89,671,66,0,143,279,0,0
Employment by Industry,Wholesale Trade,0,0,75,0,416,0,244,0,0,1834,314,0,0,261,0,0,0,0,121,0,81,952,0,0,0,72,0,0,0,0,827,0,472,0,0,0,0,98,0,86,0,0,0,0,103,0,0,0
Employment by Industry,Other,0,0,79,0,183,0,409,0,0,357,69,0,0,97,0,0,0,0,230,0,61,264,0,0,0,0,0,0,0,0,798,0,172,0,0,0,0,168,0,176,0,432,0,0,0,0,0,0
Employment by Occupation,Management & Professional,565,99,830,1347,13445,524,3327,325,423,25153,3504,229,708,2717,0,81,832,686,735,139,4009,11857,1868,339,61,791,0,0,644,52,9252,214,8517,2252,1812,63,472,3832,424,720,272,5363,1911,84,949,1955,124,674
Employment by Occupation,Services,284,0,262,0,6313,156,6988,0,230,18127,2923,207,0,297,0,0,123,0,949,84,1715,31956,211,480,0,360,0,0,242,339,9513,153,5402,1322,201,116,106,2121,298,680,312,3578,663,196,393,499,0,109
Employment by Occupation,Sales and Office,763,0,149,0,5854,219,1056,96,0,10065,661,496,91,728,217,379,0,219,0,0,498,8177,1237,451,129,0,266,0,73,0,3412,72,2411,77,444,71,83,857,222,811,63,1704,816,0,1093,292,0,452
Employment by Occupation,Construction and Extracion,0,0,0,0,189,62,2965,111,0,6714,1897,37,0,84,0,0,66,0,430,0,311,11532,0,0,0,0,0,0,191,0,5057,0,1053,554,38,0,0,951,79,406,0,120,361,0,0,0,0,0
Employment by Occupation,Maintenance and Repair,91,0,55,0,63,0,72,0,0,68,196,0,0,0,0,0,0,0,0,0,99,1686,0,0,0,0,0,0,0,0,356,0,275,52,0,0,0,118,60,0,0,94,124,0,89,0,0,0
Employment by Occupation,"Production, Transportation and Material Moving",0,0,0,234,1029,391,2155,0,0,2820,780,0,0,319,80,0,0,206,0,0,81,5341,64,175,0,128,0,0,81,0,3438,0,949,62,0,202,0,330,63,0,0,395,71,0,76,350,0,0
Employment by Occupation,Educational Instruction and Library Occupations,489,0,179,182,1250,82,470,0,0,1510,268,0,0,242,97,0,0,69,314,405,542,822,39,276,0,0,0,107,191,0,402,170,668,420,0,0,0,0,140,88,169,1116,70,0,175,0,0,174
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",0,0,86,0,1841,159,0,0,79,803,0,47,0,96,0,0,0,0,167,0,107,489,0,0,0,0,0,0,0,164,472,0,1250,160,0,0,0,375,0,0,0,351,287,0,178,36,0,220
Employment by Occupation,Healthcare Practitioner and Technical Occupations,0,0,97,0,1443,0,241,260,0,976,143,0,0,287,0,0,0,71,0,0,239,783,253,151,0,395,0,0,0,0,68,0,1442,0,68,81,0,120,68,0,169,588,103,0,69,142,0,0
Employment by Occupation,Other,0,0,79,0,202,0,484,0,64,571,69,0,0,97,0,0,0,0,230,0,61,317,0,0,0,85,0,0,0,0,798,0,172,0,0,0,0,168,0,176,0,432,0,0,0,0,0,0
Poverty Status,Individuals Below Poverty,85,0,591,328,4308,173,2632,99,69,6671,882,0,117,1149,0,0,0,96,227,0,419,7659,571,24,61,236,0,0,80,0,4412,183,2901,635,872,127,75,749,219,1191,127,1349,1267,0,125,359,0,0
Poverty Status,Individuals Above Poverty,2107,99,1146,1435,27211,1420,15008,693,727,60114,9607,1016,682,3718,394,460,1021,1155,2598,544,7243,65134,2767,1848,129,1523,266,107,1342,555,28350,426,19114,4264,1540,406,586,7699,1135,1628,858,12288,3201,280,2897,2915,124,1421
Poverty Status,Not Determined,0,0,0,0,110,0,118,0,0,395,0,0,0,0,0,0,0,0,0,84,0,251,334,0,0,0,0,0,0,0,80,0,124,0,151,0,0,424,0,62,0,104,0,0,0,0,0,208
Median Personal Earnings,Median Personal Earnings,22000,91100,6000,0,18800,31000,15000,36700,21000,19000,20800,30000,1600,5000,35200,0,0,10000,12000,17500,15100,18000,15000,34000,10000,24000,27100,18000,30000,12000,15000,14000,19400,14800,0,24020,5000,11100,30000,3500,43200,13000,10000,18000,27400,7800,7600,20000
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),23000,91100,20000,40000,29000,33120,20000,36700,21000,24000,26000,30000,36000,25300,35200,44000,45000,21000,30000,17500,31000,20000,21000,34000,10000,25000,27100,18000,32500,12000,24000,24000,25000,24000,53000,24020,42860,25000,30000,24000,50000,23000,16000,18000,35000,40000,7600,38400
