Age,Age 45 to 49,323,0,61,156,2043,304,976,0,0,6592,264,0,0,538,198,222,125,0,211,91,301,5739,184,126,0,112,0,0,796,3417,0,3583,177,394,1017,0,840,71,54,109,1023,105,926,376,0
Age,Age 50 to 54,0,0,90,106,751,62,501,0,0,3396,529,0,0,547,33,0,0,0,0,0,182,2869,96,0,0,0,0,0,82,1613,0,1307,0,216,83,80,170,0,64,350,377,0,427,0,144
Age,Age 55 to 59,0,0,359,0,1191,0,154,82,295,1549,706,28,0,252,0,0,0,0,0,0,543,2506,0,0,97,0,0,0,0,723,0,1689,0,0,0,0,328,0,71,0,110,246,83,0,159
Age,Age 60 to 64,0,0,135,0,331,86,0,0,0,1348,717,0,0,738,0,0,0,0,0,393,155,1662,0,0,0,0,0,0,0,732,95,761,0,0,0,0,282,0,0,73,135,0,323,0,0
Age,Age 65 to 69,0,0,70,0,496,0,67,0,75,1461,100,0,0,0,0,0,105,0,0,0,566,484,0,0,0,0,0,154,0,314,0,588,0,0,0,0,0,0,67,0,67,0,49,79,0
Age,Age 70 to 74,0,0,0,0,61,0,0,0,0,488,0,0,0,79,0,0,0,0,0,0,91,358,0,0,0,0,0,0,0,332,0,416,0,0,0,0,0,0,50,0,127,0,0,0,0
Age,Age 75 to 79,0,0,0,0,456,0,0,0,0,301,0,0,0,70,0,0,0,0,0,0,69,394,0,0,0,0,0,0,0,807,73,108,0,0,0,0,124,0,0,0,70,0,0,0,0
Age,Age 80 to 84,0,0,0,0,257,0,0,0,0,200,0,303,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,61,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0
Age,Age 85 plus,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gender Distribution,Female,961,0,842,254,15902,687,6537,296,217,30379,7421,380,82,2332,821,230,258,63,141,927,4617,40340,1359,724,172,568,0,821,1038,14767,216,12425,1542,1315,1289,245,3209,395,753,896,3407,1232,3307,1882,551
Gender Distribution,Male,1069,88,446,607,9209,652,7484,0,226,26796,6905,724,0,1205,83,198,221,0,266,1090,2893,48207,800,153,203,499,146,119,1589,18747,0,13578,484,1273,2121,326,3810,748,1586,459,4514,1672,3164,623,253
Marital Status,Married,1452,88,1046,745,12133,883,7537,192,443,28495,6052,819,0,1948,439,428,258,63,86,1079,3523,47448,1414,674,233,332,146,459,1625,16554,168,11067,984,2037,2178,371,4354,777,1574,994,5648,2263,3251,1347,506
Marital Status,Widowed,0,0,0,0,1212,0,0,0,0,1027,100,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,101,0,958,0,260,0,0,0,0,93,0,50,0,65,0,49,0,0
Marital Status,Divorced,0,0,165,0,2047,0,826,0,0,7387,623,73,0,692,124,0,0,0,211,393,265,3895,0,0,0,20,0,64,83,1611,0,3105,385,0,105,80,426,71,138,252,379,79,1060,71,0
Marital Status,Separated,0,0,0,0,1243,0,0,0,0,1752,253,0,0,83,0,0,0,0,0,0,351,1449,0,0,0,0,0,0,0,1025,0,519,0,0,0,0,150,0,0,0,88,0,0,0,0
Marital Status,Never married or under 15 years old,578,0,77,116,8476,456,5658,104,0,18514,7298,212,82,814,341,0,221,0,110,545,3371,35465,745,203,142,715,0,316,919,13366,48,11052,657,551,1127,120,1996,295,577,109,1741,562,2111,1087,298
Citizenship,U.S. citizen by naturalization,274,0,1029,0,8698,0,2415,0,0,14744,1600,624,0,2538,498,123,28,0,266,545,1985,11809,622,272,97,661,146,603,551,9825,168,8000,530,666,272,181,2860,145,188,602,1233,1460,935,528,523
Citizenship,Not a citizen of the U.S.,1756,88,259,861,16413,1339,11606,296,443,42431,12726,480,82,999,406,305,451,63,141,1472,5525,76738,1537,605,278,406,0,337,2076,23689,48,18003,1496,1922,3138,390,4159,998,2151,753,6688,1444,5536,1977,281
Year of Entry,Entered US before 2000,916,0,1193,861,16539,652,4773,82,328,38377,3993,900,0,2927,809,321,258,0,352,545,4772,37937,1277,601,97,240,146,743,551,17587,168,15058,1135,1744,3410,451,2494,585,825,711,4467,1227,5414,1344,523
Year of Entry,Entered US in 2000 or later,1114,88,95,0,8572,687,9248,214,115,18798,10333,204,82,610,95,107,221,63,55,1472,2738,50610,882,276,278,827,0,197,2076,15927,48,10945,891,844,0,120,4525,558,1514,644,3454,1677,1057,1161,281
Ability to speak English,Speaks English Less Than Very Well,784,0,322,0,7182,547,10274,214,236,28931,9934,276,0,847,447,107,451,0,86,666,3668,60644,275,111,136,512,0,119,1504,20309,95,9898,616,530,2095,200,4973,391,1341,0,1390,1184,2591,1002,41
Educational Attainment of population aged 25 or over,Less than high school,0,0,0,0,1450,0,2832,0,0,4962,1701,0,0,70,33,0,105,0,0,0,591,21594,113,0,0,0,0,128,0,6054,0,4904,0,0,0,100,1947,220,592,0,219,0,1399,0,0
Educational Attainment of population aged 25 or over,High School Graduate/GED or Alternative Credential,616,88,177,0,3457,230,3954,110,0,13438,1677,404,0,433,228,0,245,0,55,847,1713,25049,329,0,97,533,0,256,558,10715,168,4947,341,83,0,0,1113,501,0,644,1544,287,911,231,41
Educational Attainment of population aged 25 or over,Some College/Associate Degree,82,0,156,262,5337,436,1769,0,0,9735,1393,337,0,1126,322,0,0,0,86,534,1001,10931,151,0,0,175,146,194,224,3954,0,5055,238,648,0,161,265,84,817,423,2127,586,986,705,0
Educational Attainment of population aged 25 or over,Bachelors Degree or Higher,840,0,888,483,8693,589,1671,82,443,15148,5019,232,0,1321,178,321,28,63,211,91,2759,9592,1091,509,136,158,0,101,404,5220,0,8062,879,1389,2283,190,1994,263,234,288,2515,1335,1075,1005,465
Labor Force by Gender,Males In Civilian Labor Force,745,88,259,491,6047,489,6474,0,226,20492,6090,421,0,702,83,99,120,0,211,1090,1944,40697,595,126,61,380,146,119,1293,14882,0,10748,0,1240,1078,326,3107,748,1400,459,3582,1243,1845,371,162
Labor Force by Gender,Females In Civilian Labor Force,508,0,272,254,8856,550,4598,186,129,15304,3575,174,0,1468,788,123,153,63,141,927,2843,29590,976,119,0,236,0,567,1038,7346,0,7293,822,771,1205,165,1714,395,164,252,921,532,2124,1207,41
Unemployment by Gender,Unemployed Males,0,0,0,0,187,0,498,0,0,699,396,65,0,266,0,0,0,0,0,0,0,2616,0,0,0,0,0,0,0,626,0,301,0,0,0,0,0,110,0,0,344,0,0,0,0
Unemployment by Gender,Unemployed Females,0,0,0,0,956,0,0,0,0,1013,209,79,0,0,0,0,0,0,0,0,64,1757,79,0,0,0,0,77,0,335,0,362,92,63,0,0,0,0,164,0,0,0,666,0,0
Employment Type,Private Wage and Salary Workers,700,0,721,745,11001,1169,9410,214,148,29452,7336,313,0,2024,904,99,223,0,55,1472,3550,65705,1666,521,75,535,146,658,2247,18917,0,16997,1162,1713,2095,365,4368,1039,1392,1246,4582,1840,2701,1562,185
Employment Type,Government Workers,155,0,315,0,2502,0,0,0,207,1880,502,0,0,526,0,123,0,63,211,0,1121,947,190,0,61,65,0,154,142,1042,95,1145,91,115,83,106,396,104,0,109,640,225,719,375,0
Employment Type,Self employed Not incorporated,705,0,95,0,3381,0,1865,82,0,6869,2300,282,0,301,0,99,230,0,0,0,810,8021,0,0,0,236,0,128,80,5405,0,1607,0,370,105,100,474,0,384,0,605,142,990,71,162
Employment Type,Self employed Incorporated,0,88,0,0,576,86,1106,0,0,4674,135,0,0,0,0,0,0,0,86,454,0,1110,0,153,0,0,0,0,82,744,0,190,129,110,0,0,0,0,77,0,88,65,0,0,0
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",225,0,0,0,2506,301,735,0,0,4678,377,153,0,0,267,0,0,0,55,1170,299,16818,172,0,0,82,0,261,1458,2657,0,2738,129,76,1078,0,101,330,126,0,659,254,489,272,0
Employment by Industry,Construction,0,88,0,0,880,0,4261,0,0,5461,2741,73,0,0,0,0,0,0,0,454,638,10934,0,0,0,205,0,0,0,9686,0,4051,245,195,0,100,1222,88,797,0,0,0,1364,0,0
Employment by Industry,Education,155,0,183,98,1590,0,138,0,0,2201,602,0,0,434,83,0,0,63,0,0,695,2704,372,0,61,65,0,0,142,794,95,1423,91,257,83,120,736,104,64,753,850,225,270,167,0
Employment by Industry,"Finance, Insurance, and Real Estate",301,0,62,0,1186,263,200,0,92,3883,774,28,0,429,228,0,0,0,0,0,420,1844,183,126,0,0,0,0,0,1030,0,1741,0,110,1122,0,0,0,0,0,938,0,370,0,0
Employment by Industry,Health Care & Social Assistance,61,0,282,156,1796,83,267,104,0,2055,310,0,0,805,0,123,105,0,0,0,135,7174,0,0,0,96,0,249,88,813,0,1445,0,407,0,0,91,145,0,0,169,174,286,351,0
Employment by Industry,Information,0,0,0,0,917,0,178,0,0,982,235,0,0,0,0,0,28,0,0,0,146,1018,0,0,0,0,0,0,0,138,0,307,0,0,0,0,133,0,0,0,146,187,93,72,0
Employment by Industry,Manufacturing,82,0,81,491,944,0,1063,110,0,2317,851,79,0,82,198,99,0,0,0,0,0,6466,534,230,0,0,146,0,243,1395,0,351,685,351,0,0,44,71,0,0,255,413,0,0,41
Employment by Industry,Other Services,238,0,0,0,2396,146,1806,0,0,5579,1778,26,0,466,0,0,125,0,0,0,763,7438,0,165,0,236,0,128,0,3449,0,3117,0,187,0,80,697,0,215,0,370,246,768,79,0
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",398,0,210,0,1657,228,2946,82,148,6021,1542,0,0,0,33,99,75,0,0,393,858,11442,333,153,75,0,0,201,620,2725,0,1763,151,393,0,0,1392,220,428,179,1116,233,307,897,162
Employment by Industry,Public Administration,0,0,70,0,738,0,0,0,115,566,192,0,0,224,0,0,0,0,211,0,663,188,0,0,0,0,0,101,0,296,0,435,0,0,0,106,0,0,0,0,72,0,220,98,0
Employment by Industry,Retail,100,0,243,0,1109,155,787,0,0,5002,816,196,0,172,95,0,0,0,0,0,626,5822,180,0,0,152,0,0,0,1747,0,945,81,83,0,165,298,110,223,423,362,427,139,72,144
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",0,0,0,0,1523,79,0,0,0,2000,143,68,0,239,0,0,120,0,86,0,116,2105,0,0,0,0,0,0,0,851,0,1232,0,100,0,0,524,75,0,0,773,113,104,0,0
Employment by Industry,Wholesale Trade,0,0,0,0,218,0,0,0,0,2191,0,0,0,0,0,0,0,0,0,0,122,2152,82,0,0,0,0,0,0,527,0,391,0,212,0,0,0,0,0,0,205,0,0,0,0
Employment by Industry,Other,0,0,0,0,130,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,325,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0
Employment by Occupation,Management & Professional,857,0,395,222,9966,249,2489,0,443,21235,5069,553,82,891,0,107,54,0,141,91,3026,16245,933,593,300,231,0,77,159,8609,121,10020,1175,683,2205,226,2236,71,616,350,2975,1034,2814,880,619
Employment by Occupation,Services,623,0,0,156,4154,613,4941,104,0,10535,3073,0,0,610,528,0,230,0,55,927,1294,35904,179,0,0,236,0,709,1642,6694,95,4799,156,384,0,80,1329,611,488,0,802,428,1552,965,0
Employment by Occupation,Sales and Office,161,0,367,385,4484,332,1172,110,0,11608,1664,224,0,686,0,99,75,0,0,545,1424,10976,483,284,0,237,0,154,281,2466,0,3736,244,465,1122,165,904,88,223,73,2281,502,302,550,144
Employment by Occupation,Construction and Extracion,0,88,0,0,673,0,4004,0,0,5246,2970,73,0,82,0,0,0,0,0,454,638,10546,0,0,0,205,0,0,0,9639,0,3522,144,195,0,100,488,0,797,0,0,0,1364,0,0
Employment by Occupation,Maintenance and Repair,238,0,0,0,64,0,286,0,0,810,0,0,0,82,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,746,0,49,0,100,0,0,0,110,215,0,619,0,0,0,0
Employment by Occupation,"Production, Transportation and Material Moving",0,0,0,0,2708,0,878,0,0,3783,807,147,0,338,198,0,0,0,0,0,64,10366,113,0,75,93,146,0,235,3811,0,1749,103,0,0,0,1704,75,0,0,428,630,0,0,41
Employment by Occupation,Educational Instruction and Library Occupations,69,0,183,98,1289,83,77,82,0,1485,443,81,0,434,83,0,0,63,0,0,614,732,451,0,0,65,0,0,142,364,0,943,0,257,83,0,267,104,0,753,531,225,363,0,0
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",82,0,61,0,921,62,174,0,0,1397,0,0,0,0,0,99,0,0,0,0,386,369,0,0,0,0,0,0,80,536,0,751,204,186,0,0,0,0,0,179,148,85,76,0,0
Employment by Occupation,Healthcare Practitioner and Technical Occupations,0,0,282,0,702,0,0,0,0,471,108,26,0,414,95,123,0,0,0,0,64,2160,0,0,0,0,0,0,88,324,0,292,0,318,0,0,91,84,0,0,137,0,0,0,0
Employment by Occupation,Other,0,0,0,0,150,0,0,0,0,406,0,0,0,0,0,0,120,0,211,0,0,608,0,0,0,0,0,0,0,325,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0
Poverty Status,Individuals Below Poverty,0,0,419,0,3044,474,1768,104,0,8086,3695,0,82,209,0,0,221,0,55,0,121,8087,104,111,0,360,0,0,0,4865,48,1698,123,67,0,200,1403,0,144,0,543,81,286,144,42
Poverty Status,Individuals Above Poverty,2030,88,869,861,22067,865,12253,192,443,48744,10631,1104,0,3328,904,428,258,63,352,2017,7389,80460,2055,766,375,707,146,940,2627,28542,168,24305,1903,2521,3410,371,5616,1143,2195,1355,7378,2823,6185,2361,762
Poverty Status,Not Determined,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Median Personal Earnings,Median Personal Earnings,15000,50800,20000,50000,13000,8700,16000,5500,95000,16800,13000,15900,1200,30000,18000,26200,5000,23000,75000,26000,20000,19800,8500,6400,0,7000,70000,9600,19000,16000,5400,16200,6400,24900,29000,19000,10400,24000,22000,33000,15000,13200,11100,16800,0
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),40000,50800,27000,50000,20960,15000,20000,7000,95000,24000,25000,15900,1200,32000,18000,26200,5000,23000,75000,26000,27400,22800,18000,7400,28000,20000,70000,9600,19000,24000,5400,23800,34500,29000,40100,19000,16000,24000,24000,33000,20000,18000,22700,24000,12000
