Age,Age 60 to 64,262,0,78,0,1568,77,719,0,0,6241,525,0,0,402,0,0,0,65,107,485,3741,134,0,0,105,0,0,179,96,1452,41,1601,58,62,0,0,575,285,56,97,1061,0,0,197,279,129,336,,,,
Age,Age 65 to 69,0,0,0,0,1586,166,66,0,38,3427,121,0,0,0,0,0,0,0,0,470,785,0,0,0,0,0,0,173,0,629,0,452,200,74,0,0,125,107,405,0,484,0,0,338,247,0,0,,,,
Age,Age 70 to 74,0,0,447,0,576,80,230,0,168,2330,131,0,404,58,0,0,12,0,0,0,886,0,0,0,0,0,0,38,0,441,0,1335,0,0,420,0,0,108,118,0,164,147,0,60,0,0,0,,,,
Age,Age 75 to 79,0,0,264,0,675,0,59,0,0,1685,0,0,0,0,0,0,0,158,0,302,291,0,0,0,0,0,0,0,0,635,0,922,50,60,526,0,193,0,0,43,73,0,44,458,42,0,0,,,,
Age,Age 80 to 84,0,0,0,0,377,74,251,0,0,1246,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,57,291,0,429,228,0,0,0,0,0,208,0,0,0,0,93,0,0,0,,,,
Age,85 plus,0,0,0,0,288,0,62,0,0,269,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,155,0,67,0,0,0,0,0,0,0,0,148,77,0,0,84,0,0,,,,
Gender Distribution,Female,2012,153,2040,751,26409,1139,11153,633,775,57223,8007,223,450,3708,831,464,1069,510,1520,6873,41943,3143,1717,853,649,150,982,1821,1098,21603,431,17338,4485,1606,1211,1549,7128,1393,1109,1646,11614,3825,44,5909,4040,54,932,,,,
Gender Distribution,Male,362,187,977,605,19004,1368,10234,194,493,50896,6193,419,91,1983,899,417,1375,523,1856,3993,39957,1970,735,86,1558,0,692,1105,451,15426,329,12099,3268,1303,1361,710,5430,1036,2100,603,9226,3346,0,2197,2835,203,1248,,,,
Marital Status,Married,728,340,1387,1175,27876,1940,13098,505,442,59069,10788,268,137,3887,1048,464,536,596,3008,5762,46957,3708,2045,628,1567,150,1568,2403,955,20806,558,16240,4410,2394,1686,1604,6576,1711,2330,1482,13874,3725,44,4205,4593,128,1640,,,,
Marital Status,Widowed,0,0,719,0,1543,0,436,0,0,3531,0,0,34,0,0,0,12,158,0,412,1164,0,0,225,0,0,0,235,0,1294,0,1881,50,0,0,0,124,0,0,53,45,224,0,260,201,129,0,,,,
Marital Status,Divorced,928,0,273,0,5477,158,1608,60,126,15605,846,77,370,641,0,0,70,41,0,747,6793,41,148,0,233,0,0,38,419,3267,0,3667,454,140,0,560,934,393,703,61,1753,399,0,1501,368,0,89,,,,
Marital Status,Separated,0,0,284,0,789,0,468,0,0,1063,0,0,0,189,0,0,0,0,0,271,2325,0,0,0,0,0,0,0,0,851,0,458,0,0,0,0,287,204,0,0,191,0,0,14,0,0,0,,,,
Marital Status,Never married or under 15 years old,718,0,354,181,9728,409,5777,262,700,28851,2566,297,0,974,682,417,1826,238,368,3674,24661,1364,259,86,407,0,106,250,175,10811,202,7191,2839,375,886,95,4637,121,176,653,4977,2823,0,2126,1713,0,451,,,,
Citizenship,U.S. citizen by naturalization,1617,197,933,143,20929,1072,4641,454,364,45254,6050,104,541,2321,626,132,70,309,1486,3828,24391,1292,425,375,1052,150,692,1662,1220,15490,198,13409,2357,1571,1185,1732,3108,1996,1668,1198,7138,2080,44,4743,2660,183,1268,,,,
Citizenship,Not a citizen of the U.S.,757,143,2084,1213,24484,1435,16746,373,904,62865,8150,538,0,3370,1104,749,2374,724,1890,7038,57509,3821,2027,564,1155,0,982,1264,329,21539,562,16028,5396,1338,1387,527,9450,433,1541,1051,13702,5091,0,3363,4215,74,912,,,,
Year of Entry,Entered US before 2000,262,197,1790,351,13949,658,5965,291,318,38462,4140,104,495,1332,579,132,92,456,678,3050,21710,865,294,312,1066,0,0,795,537,14581,198,12152,2246,938,1185,1814,2243,1477,1725,616,5647,1079,44,2438,1570,129,696,,,,
Year of Entry,Entered US in 2000 or later,2112,143,1227,1005,31464,1849,15422,536,950,69657,10060,538,46,4359,1151,749,2352,577,2698,7816,60190,4248,2158,627,1141,150,1674,2131,1012,22448,562,17285,5507,1971,1387,445,10315,952,1484,1633,15193,6092,0,5668,5305,128,1484,,,,
Ability to speak English,Speaks English Less Than Very Well,430,0,477,107,9944,492,10511,191,0,42696,5429,0,46,1600,79,0,488,354,1524,3423,44958,1138,0,532,253,0,1674,737,575,17927,204,8499,2483,406,1864,70,5747,1386,1453,203,5581,2860,0,2346,2157,74,0,,,,
Educational Attainment of population aged 25 or over,Less than high school,0,0,328,0,1304,0,971,0,0,3918,502,0,46,128,0,0,0,158,0,498,4715,91,0,0,0,0,0,54,102,2734,75,2267,302,325,0,370,423,0,283,0,0,147,0,108,84,0,0,,,,
Educational Attainment of population aged 25 or over,High School Graduate/GED or Alternative Credential,94,153,414,400,3492,279,7012,404,78,21496,3478,0,370,339,55,0,0,134,1510,2126,32477,229,0,296,93,150,0,728,658,11398,0,5522,1235,410,0,114,4629,1680,1333,43,3154,740,0,1160,1173,0,0,,,,
Educational Attainment of population aged 25 or over,Some College/Associate Degree,1007,187,762,0,10851,168,4722,119,0,19037,2758,446,125,1262,411,0,162,65,818,2060,14336,594,465,273,376,0,876,608,457,6964,84,3468,691,566,420,893,1632,287,523,291,4326,1376,0,1996,1581,0,552,,,,
Educational Attainment of population aged 25 or over,Bachelors Degree or Higher,555,0,1171,775,23697,1506,4153,118,1084,41796,5397,196,0,3287,1040,584,755,438,556,3661,15195,3189,1616,284,1331,0,692,1476,169,9645,513,13400,3356,1387,1266,882,3984,234,951,1467,9259,2280,44,3642,2299,183,1619,,,,
Labor Force by Gender,Males In Civilian Labor Force,147,187,733,245,14511,983,8943,194,415,35209,4761,419,91,1481,899,417,765,438,1827,3379,33072,1207,735,0,1360,0,692,569,322,12954,329,9119,2034,969,913,514,3850,658,1295,402,6522,1392,0,1757,1936,203,924,,,,
Labor Force by Gender,Females In Civilian Labor Force,928,153,1210,71,15704,688,7322,514,505,31537,4785,146,0,2636,690,464,1057,41,601,3831,27458,1496,1474,438,556,150,982,1280,900,13424,390,9007,1990,1185,147,774,4342,861,676,1202,6287,2038,44,3585,2847,0,298,,,,
Unemployment by Gender,Unemployed Males,0,0,0,0,46,0,371,0,35,1268,169,0,0,85,0,0,0,0,307,0,2042,0,0,0,105,0,0,0,0,72,0,172,74,0,0,0,186,0,0,58,198,0,0,0,149,0,0,,,,
Unemployment by Gender,Unemployed Females,0,0,348,0,435,90,395,0,79,1824,0,0,0,0,0,0,0,0,0,77,1243,86,0,134,107,0,0,0,72,622,0,461,252,0,0,0,838,0,0,100,965,0,0,83,0,0,0,,,,
Employment Type,Private Wage and Salary Workers,1169,340,1202,473,25186,1473,10172,572,785,52276,5914,0,91,4099,1029,10,1572,434,1337,4737,42638,2742,1917,344,805,150,1674,1198,838,20920,538,13518,3274,1924,1266,1379,5570,964,1628,1568,11753,2742,44,3691,4107,257,821,,,,
Employment Type,Government Workers,0,0,66,95,2717,0,782,119,140,4676,781,0,0,116,448,739,491,45,107,1359,1854,450,128,288,920,0,0,359,0,1865,181,1742,992,457,0,510,382,68,69,177,794,696,0,1568,388,0,385,,,,
Employment Type,Self employed Not incorporated,0,0,521,0,4991,214,4472,136,120,10492,3646,565,0,305,89,33,70,0,1300,1242,14046,485,276,0,124,0,0,292,122,5216,0,4127,433,328,0,0,1804,726,490,100,1469,745,0,297,1036,0,0,,,,
Employment Type,Self employed Incorporated,0,0,117,0,2103,0,2095,0,0,8737,809,0,0,236,100,99,0,0,96,915,6908,0,0,0,0,0,0,93,420,876,0,1242,193,123,0,0,563,85,47,0,471,115,0,242,0,0,16,,,,
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",61,0,445,48,4408,77,456,0,47,6766,585,0,0,495,0,10,996,88,0,644,7666,47,0,0,164,150,0,249,137,1458,0,2236,298,336,0,49,352,0,103,350,1516,703,0,334,147,54,0,,,,
Employment by Industry,Construction,0,0,228,0,918,0,3615,76,0,10359,743,0,0,0,0,0,456,26,625,1195,11265,0,0,0,38,0,0,68,102,6002,0,1800,746,0,0,114,2190,527,543,58,779,81,0,271,733,0,0,,,,
Employment by Industry,Education,0,0,160,197,2544,0,1171,137,120,3990,384,0,0,167,165,772,531,45,207,277,3215,626,447,63,165,0,0,359,0,1557,332,2953,465,495,0,746,318,68,69,393,1268,696,0,1136,161,74,385,,,,
Employment by Industry,"Finance, Insurance, and Real Estate",0,0,204,0,2302,185,513,0,59,6097,513,0,0,185,36,0,0,93,106,195,1900,0,608,241,0,0,0,203,0,2421,0,2192,195,158,0,0,712,100,0,0,666,232,0,71,160,0,0,,,,
Employment by Industry,Health Care & Social Assistance,147,0,0,13,2884,199,1588,223,42,8062,622,0,0,483,493,0,0,0,0,916,6573,587,383,257,126,0,876,174,245,2758,67,1701,562,653,353,154,665,210,146,283,1013,187,0,892,676,0,0,,,,
Employment by Industry,Information,0,0,66,0,1561,0,65,0,0,3257,324,0,91,221,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,311,0,129,0,0,0,0,97,0,0,53,117,180,0,0,175,0,0,,,,
Employment by Industry,Manufacturing,0,0,113,115,2930,274,1585,118,0,3495,133,0,0,665,328,0,0,227,0,308,2315,1559,232,0,0,0,692,249,395,1628,0,618,669,311,0,277,1218,147,676,160,2585,27,44,381,111,0,746,,,,
Employment by Industry,Other Services,0,0,413,58,1945,48,3432,60,181,5302,1850,538,0,164,0,0,0,0,452,1423,10328,55,276,0,0,0,0,292,62,4920,0,2338,552,48,765,95,764,0,57,100,1036,368,0,510,1177,0,0,,,,
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",867,0,115,0,6377,502,3736,0,421,15506,4226,0,0,822,376,99,70,0,465,1576,13853,57,173,0,105,0,0,130,280,3343,43,3908,516,466,148,291,1537,513,316,115,3047,1294,0,770,1893,0,0,,,,
Employment by Industry,Public Administration,0,0,0,0,1209,0,0,0,140,1571,564,0,0,0,0,0,0,0,0,893,317,99,0,0,755,0,0,0,0,895,114,658,0,100,0,163,86,0,0,177,224,0,0,556,0,0,0,,,,
Employment by Industry,Retail,94,296,0,137,2878,106,1269,213,35,5961,778,27,0,532,136,0,80,0,619,176,3143,524,0,0,443,0,0,218,61,1674,163,1538,390,112,0,0,256,354,324,156,353,315,0,591,477,129,75,,,,
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",0,0,95,0,3455,63,173,0,0,3646,335,0,0,888,67,0,0,0,366,650,4412,123,0,71,0,0,106,0,98,1355,0,485,499,162,0,0,124,0,0,0,1684,215,0,286,230,0,16,,,,
Employment by Industry,Wholesale Trade,0,44,67,0,2061,233,60,0,0,3062,196,0,0,134,65,0,0,0,0,0,185,0,202,0,158,0,0,0,0,615,0,346,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,,,,
Employment by Industry,Other,0,0,78,0,108,90,121,0,79,289,0,0,0,0,0,0,0,0,0,0,655,86,0,134,0,0,0,0,0,154,0,269,0,0,0,0,499,0,0,0,188,0,0,83,0,0,0,,,,
Employment by Occupation,Management & Professional,1205,0,1389,836,22356,1419,6886,331,819,52781,4683,77,541,2548,589,99,391,781,1180,4128,25062,2826,1115,548,640,150,0,1385,256,13577,84,14086,3579,1088,1454,1085,6068,761,1544,970,12112,3804,44,3345,2746,129,1793,,,,
Employment by Occupation,Services,155,0,853,13,6441,125,6852,179,216,14648,4790,538,0,580,35,297,1114,0,700,3310,29904,229,511,0,259,0,876,125,465,8268,114,4358,1199,634,765,523,1717,638,427,384,2868,1727,0,1465,1745,54,0,,,,
Employment by Occupation,Sales and Office,0,296,272,195,5305,482,1361,18,0,16291,2141,27,0,1073,217,0,483,47,689,1008,5719,1199,359,225,445,0,0,388,60,5538,88,4286,794,49,0,0,1433,517,137,156,1979,1074,0,1075,706,74,164,,,,
Employment by Occupation,Construction and Extracion,0,0,78,0,559,0,2992,76,0,7685,492,0,0,0,0,0,0,0,453,878,10289,0,0,0,38,0,0,0,102,4532,0,1473,546,0,0,114,1196,366,458,58,686,170,0,153,733,0,0,,,,
Employment by Occupation,Maintenance and Repair,867,0,70,0,550,0,265,0,154,1324,326,0,0,0,0,0,0,0,217,62,903,0,0,0,496,0,0,0,0,874,0,179,87,48,0,0,431,0,0,0,251,81,0,0,0,0,0,,,,
Employment by Occupation,"Production, Transportation and Material Moving",0,44,0,115,4286,120,1250,168,0,4040,529,0,0,707,266,0,456,119,0,651,5358,98,0,0,0,0,692,249,493,2127,75,1087,273,226,0,0,484,147,574,27,938,85,0,225,308,0,0,,,,
Employment by Occupation,Educational Instruction and Library Occupations,0,0,160,197,1955,0,710,55,0,3487,334,0,0,82,89,153,0,86,137,124,2289,355,467,32,165,0,106,0,0,1316,332,1053,415,295,0,517,239,0,69,334,1068,230,0,911,88,0,223,,,,
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",0,0,117,0,1913,166,459,0,0,3206,283,0,0,222,76,0,0,0,0,537,403,0,0,0,164,0,0,492,0,233,0,1767,298,175,0,0,0,0,0,156,241,0,0,461,93,0,0,,,,
Employment by Occupation,Healthcare Practitioner and Technical Occupations,147,0,0,0,1940,105,491,0,0,4298,622,0,0,479,458,332,0,0,0,168,1318,320,0,0,0,0,0,287,173,410,67,879,562,394,353,20,491,0,0,164,509,0,0,388,456,0,0,,,,
Employment by Occupation,Other,0,0,78,0,108,90,121,0,79,359,0,0,0,0,0,0,0,0,0,0,655,86,0,134,0,0,0,0,0,154,0,269,0,0,0,0,499,0,0,0,188,0,0,83,0,0,0,,,,
Poverty Status,Individuals Below Poverty,72,0,480,195,4203,225,1022,0,103,12548,1933,374,34,681,141,287,1771,85,0,1021,6963,0,366,71,0,0,106,0,112,2973,0,3637,726,27,0,248,1813,66,334,298,992,147,0,1056,1114,0,0,,,,
Poverty Status,Individuals Above Poverty,2302,340,2537,1091,40288,2015,20365,809,1059,94948,11935,268,507,4862,1589,584,536,901,3376,9845,74401,5107,1958,868,1304,150,1568,2926,1437,33597,760,25554,6705,2773,2572,2011,10598,2363,2875,1892,19673,6843,44,7050,5761,257,2171,,,,
Poverty Status,Not Determined,0,0,0,70,922,267,0,18,106,623,332,0,0,148,0,10,137,47,0,0,536,6,128,0,903,0,0,0,0,459,0,246,322,109,0,0,147,0,0,59,175,181,0,0,0,0,9,,,,
Median Personal Earnings,Median Personal Earnings,0,32000,19800,2500,30000,32000,25000,24000,80000,20000,15000,6000,19800,40000,36500,20000,5000,19200,16000,24000,25000,20000,25000,24000,28000,31000,22800,20000,19000,25000,60000,23600,11100,35000,0,27000,17300,29000,24000,13000,20000,2400,131670,21900,29000,27000,28000,,,,
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),32600,32000,22000,11200,45700,74000,30000,24000,80000,30500,25900,6000,19800,48000,37000,20000,13000,40000,40000,44000,31200,50000,45900,27000,36000,31000,22800,45000,19000,32500,60000,40000,20000,37000,62000,40000,40000,29000,30000,33000,50000,36000,131670,32000,40000,27000,55000,,,,
Occupied Housing Units,Occupied Housing Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total number of family households,Total number of family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty Status of family households,Family households in Poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty Status of family households,Family households not in Poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Housing Ownership,Owner Occupied Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Housing Ownership,Renter Occupied Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,Under 20% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,20 to 25% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,25 to 30% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,30 to 35% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,35%+ of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,Under 15% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,15 to 20% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,20 to 25% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,25 to 30% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,30 to 35% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,35%+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crowded Units,Crowded Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median Household Income,Median Household Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
