Employment by Industry,Other Services,337,0,0,2316,0,1829,0,194,6937,1483,0,79,0,0,0,0,0,0,0,1433,10482,0,477,29,56,36,0,146,0,5219,0,2734,317,63,322,0,2236,346,776,0,0,955,119,0,841,0,219,0
Employment by Industry,"Professio0l, Scientific, Ma0gement, and Administrative Services",0,285,0,5410,133,2590,0,215,7369,1629,45,0,647,0,62,173,212,21,0,1377,9513,39,0,0,224,0,605,69,728,2505,35,3707,274,232,0,289,588,99,0,0,87,1361,142,0,2160,666,0,0
Employment by Industry,Public Administration,0,50,144,627,245,33,0,310,692,0,170,0,0,0,0,0,0,0,0,435,357,65,0,0,0,0,0,0,0,273,0,183,0,0,0,0,0,0,82,0,0,391,0,0,445,64,131,0
Employment by Industry,Retail,14,78,78,2225,94,685,0,0,5663,0,224,0,93,61,0,0,151,0,0,764,3218,330,0,0,48,72,55,0,0,1788,0,1279,425,0,0,0,248,385,0,0,100,283,13,0,151,108,0,0
Employment by Industry,"Transportation, Warehousing, & Utilities & 0tural resources",0,177,0,565,0,0,562,0,4102,1100,0,0,0,77,0,0,0,106,0,212,214,0,0,0,0,0,0,94,58,1732,0,1115,142,0,0,129,134,245,0,0,0,1786,0,0,42,228,0,0
Employment by Industry,Wholesale Trade,0,0,0,838,0,0,0,0,3473,0,0,0,111,236,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,519,0,371,24,0,0,0,230,0,0,0,0,704,0,0,72,0,0,0
Employment by Industry,Other,0,0,0,55,0,0,0,0,424,100,0,0,0,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,796,0,0,69,0,0,0,0,260,0,0,0,0,0,0,0,0,0,85
Employment by Occupation,Ma0gement & Professio0l,556,983,128,14690,703,3097,678,481,25621,1845,994,0,1711,478,62,593,136,291,39,5121,11593,3183,1685,152,609,0,882,651,656,8033,35,8612,1651,510,86,419,3064,1219,754,33,989,6270,365,27,5229,1446,74,55
Employment by Occupation,Services,785,428,21,7184,171,4460,0,340,12403,2841,259,0,710,79,131,0,0,51,90,2796,27664,450,189,120,1721,0,0,670,1274,8494,0,6980,689,191,461,175,3903,1419,193,0,87,1142,193,0,1392,750,219,279
Employment by Occupation,Sales and Office,119,423,78,4858,277,858,0,108,12511,352,0,79,367,435,0,0,86,132,76,1416,5727,438,0,0,140,72,55,0,133,3897,0,3093,466,114,178,104,637,73,323,0,393,1999,229,0,695,164,131,0
Employment by Occupation,Construction and Extracion,0,0,0,444,0,2033,0,0,4205,860,0,0,0,0,0,0,0,148,0,1625,8428,0,523,0,0,0,0,0,0,3716,0,1743,306,0,0,0,1825,310,222,0,0,0,0,0,491,298,0,0
Employment by Occupation,Mainte0nce and Repair,0,0,0,527,0,51,0,0,1340,109,0,0,0,0,0,0,212,0,0,0,1488,0,0,0,0,0,0,41,0,677,0,187,0,70,0,0,94,62,136,0,0,208,62,273,81,0,0,0
Employment by Occupation,"Production, Transportation and Material Moving",23,0,0,505,57,753,0,0,6394,1655,0,0,314,236,0,0,0,106,0,162,4348,155,0,0,0,36,0,94,373,3707,0,769,45,0,74,0,389,403,305,0,0,530,90,376,180,0,0,0
Employment by Occupation,Educatio0l Instruction and Library Occupations,126,98,0,1229,353,199,0,0,1230,50,0,0,306,421,0,0,0,0,0,328,785,228,603,0,0,0,0,32,0,389,105,760,312,0,183,0,101,0,0,0,448,1133,83,0,446,436,0,0
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",0,0,46,574,0,248,0,102,1152,0,142,0,107,0,0,0,0,0,0,52,492,0,0,0,197,0,0,199,0,93,0,1760,317,116,0,0,217,0,0,0,0,515,0,0,150,98,0,0
Employment by Occupation,Healthcare Practitioner and Technical Occupations,375,233,0,1565,0,0,669,48,2809,148,53,0,241,72,0,0,15,0,0,44,1302,65,181,0,0,0,0,0,0,269,0,464,0,0,0,0,86,94,66,0,82,84,0,0,11,0,0,0
Employment by Occupation,Other,0,0,144,145,0,0,0,0,424,100,0,0,0,77,0,0,0,0,0,0,1269,0,0,0,0,0,0,0,0,796,0,0,69,0,0,0,0,260,0,0,0,77,0,0,0,0,0,85
Poverty Status,Individuals Below Poverty,1074,175,128,2773,0,1284,0,120,11036,763,0,79,220,354,0,152,0,41,0,602,7717,493,32,0,1858,0,0,315,0,5897,0,2490,551,0,322,0,1464,723,311,33,0,1041,140,0,648,408,0,0
Poverty Status,Individuals Above Poverty,896,1912,211,28679,1561,10197,1347,959,57380,7151,1278,0,3480,1444,62,441,449,687,205,10700,54438,4026,3149,272,809,108,937,1372,2436,23884,140,21476,3304,959,660,698,8591,3117,1688,0,1792,10817,1179,676,8019,2784,424,334
Poverty Status,Not Determined,14,78,78,342,0,218,0,0,0,46,170,0,56,0,131,0,0,0,0,242,941,0,0,0,0,0,0,0,0,328,0,402,0,42,0,0,261,0,0,0,207,100,0,0,8,0,0,85
Median Perso0l Earnings,Median Perso0l Earnings,0,18000,2801,24000,28000,15000,76150,37000,18000,15500,0,0,27500,24000,50,90000,40000,0,32000,15600,20000,0,30000,10120,9000,18000,33000,15000,30000,18000,51600,20800,18000,12000,2800,21100,15000,6000,2000,0,0,29000,15000,10000,25000,31000,4000,25000
Median Perso0l Earnings,Median Perso0l Earnings (excl 0 and neg),15600,25100,2801,33000,28000,20000,76150,37000,25500,19000,70000,0,33000,24000,50,200050,40000,56000,32000,20000,25000,34500,50000,10120,9000,18000,33000,28200,30000,23400,51600,25000,25000,33000,12700,21100,18000,25000,14000,0,59000,40000,15000,10000,35000,36000,4000,25000
