Educational Attainment of population aged 25 or over,High School Graduate/GED or Alternative Credential,0,0,0,99,4090,87,4696,0,13745,2741,0,0,298,0,0,329,94,1057,0,1516,21301,403,523,0,111,0,186,322,455,11723,0,5870,684,250,71,0,2841,238,1118,0,53,2010,175,0,816,363,0,143
Educational Attainment of population aged 25 or over,Some College/Associate Degree,178,105,545,0,6356,714,2053,0,16649,3508,267,0,539,348,337,0,645,47,0,1173,10980,549,567,45,131,0,53,267,249,5510,0,4725,1434,658,0,194,935,182,23,0,186,2510,630,42,1018,939,280,0
Educational Attainment of population aged 25 or over,Bachelors Degree or Higher,277,88,617,137,10422,1209,3405,762,23011,3237,457,112,2329,776,275,443,331,1070,228,2351,10655,1237,470,0,619,0,206,627,1507,5812,98,6858,873,1016,85,498,2109,233,483,0,449,7131,1055,0,2780,1829,0,322
Labor Force by Gender,Males In Civilian Labor Force,148,48,217,0,8012,1142,6573,97,25872,5490,239,210,1481,464,189,251,874,2049,0,3033,34676,475,342,0,265,50,266,465,2382,12818,274,10355,1342,839,85,94,3948,66,1335,0,359,7408,566,0,2215,2083,68,154
Labor Force by Gender,Females In Civilian Labor Force,120,88,513,0,10625,935,5008,665,28117,4555,369,0,953,289,160,653,159,442,228,2649,23482,833,886,45,210,0,429,664,1227,13102,47,8793,2309,934,0,391,2863,587,641,49,85,4192,1053,42,2341,1139,212,168
Unemployment by Gender,Unemployed Males,0,0,0,0,581,142,69,0,1632,14,0,0,0,0,0,0,0,0,0,84,3005,0,67,0,0,0,0,0,0,900,0,226,0,106,0,0,903,0,318,0,0,162,0,0,0,191,0,0
Unemployment by Gender,Unemployed Females,62,0,0,0,2293,0,183,0,1948,181,0,0,92,128,0,349,23,0,0,0,1002,0,392,0,77,0,0,202,108,350,0,386,0,178,0,190,0,0,0,0,0,456,0,42,93,118,0,50
Employment Type,Private Wage and Salary Workers,120,0,569,0,14645,1624,9138,97,41842,4876,861,210,1982,1039,115,632,1033,1765,228,4457,45080,1527,1764,45,972,50,373,883,3312,19724,0,16469,1743,1430,171,399,5588,415,1909,49,455,9074,1549,42,2562,2664,135,415
Employment Type,Government Workers,148,88,77,99,1732,0,417,665,2110,913,102,0,119,64,0,0,0,77,0,937,2058,91,117,0,133,0,149,0,92,387,321,158,335,310,0,98,112,0,90,0,0,1095,0,0,1013,194,0,50
Employment Type,Self employed Not incorporated,88,96,165,0,3674,636,1667,0,7574,4147,0,0,426,0,234,329,0,960,0,1290,13818,92,0,0,0,0,330,185,486,7361,0,3461,1395,106,0,171,634,74,53,0,180,2219,85,0,1038,144,145,0
Employment Type,Self employed Incorporated,0,0,0,0,325,0,1100,0,6119,427,0,0,262,0,0,0,0,116,0,252,384,0,67,0,0,0,0,129,269,1199,0,754,376,0,0,0,208,164,0,0,0,80,226,0,94,170,0,0
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",0,0,0,0,2831,734,475,0,7165,0,267,0,115,0,0,0,562,0,98,333,10336,0,157,45,280,0,0,345,1373,785,0,2031,266,215,0,0,430,233,53,0,72,1912,373,42,99,0,135,297
Employment by Industry,Construction,0,48,0,0,629,318,2923,0,8831,1679,82,0,82,0,0,0,0,1895,0,1412,8616,0,143,0,0,0,0,61,348,6170,0,2147,378,0,0,0,1677,66,780,0,0,195,0,0,784,486,0,0
Employment by Industry,Education,148,0,183,99,1920,0,383,0,2250,146,102,0,217,210,0,131,229,206,0,566,1710,514,117,0,474,0,0,56,92,332,321,1718,356,270,85,0,227,164,0,49,180,1279,60,0,660,293,0,50
Employment by Industry,"Finance, Insurance, and Real Estate",0,0,61,0,1466,304,394,249,5073,743,0,0,0,0,0,0,0,0,0,568,1280,448,0,0,100,0,0,257,0,599,0,1583,0,0,0,0,73,0,0,0,0,379,79,0,81,0,0,0
Employment by Industry,Health Care & Social Assistance,0,0,70,0,1755,0,460,0,4658,569,142,0,632,213,0,230,0,116,0,64,3024,0,498,0,131,50,29,0,81,1509,0,1476,658,80,0,79,190,0,23,0,0,1712,594,0,389,0,0,0
Employment by Industry,Information,0,0,86,0,1056,82,22,0,895,163,0,0,0,0,0,0,0,0,0,86,430,0,123,0,0,0,65,0,0,960,0,243,62,85,0,0,63,0,0,0,97,242,0,0,137,476,0,0
Employment by Industry,Manufacturing,0,0,0,0,2150,184,1342,0,2891,695,213,112,187,0,115,0,0,0,0,84,5216,276,118,0,43,0,0,0,218,1514,0,1184,91,286,0,296,698,0,699,0,100,1218,253,0,238,700,0,0
Employment by Industry,Other Services,58,0,82,0,2753,143,2339,97,5019,2037,157,0,192,128,0,94,111,465,0,1781,11068,22,0,0,0,0,53,205,372,7933,0,3879,211,0,0,92,1571,74,0,0,0,1222,85,0,520,446,0,0
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",0,0,246,0,3211,426,2733,0,9682,1775,0,0,218,134,234,156,23,236,130,809,14007,154,514,0,0,0,496,122,1561,3018,0,1864,1686,699,0,0,1415,0,0,0,0,2500,85,0,1206,590,145,0
Employment by Industry,Public Administration,0,88,0,0,340,0,221,416,758,468,0,0,0,0,0,0,0,0,0,653,257,0,0,0,0,0,149,0,0,86,0,158,66,0,0,98,0,0,90,0,0,101,0,0,318,0,0,0
Employment by Industry,Retail,150,0,0,0,1196,69,452,0,5475,404,0,98,826,262,0,350,108,0,0,580,3106,199,278,0,77,0,60,70,114,2512,0,3353,75,0,86,0,62,116,407,0,186,1372,243,0,64,181,0,118
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",0,48,83,0,425,0,572,0,3031,1801,0,0,255,156,0,0,0,0,0,0,927,0,0,0,0,0,0,81,0,2035,0,966,0,211,0,0,79,0,0,0,0,404,88,0,203,0,0,0
Employment by Industry,Wholesale Trade,0,0,0,0,732,0,191,0,2342,132,0,0,65,0,0,0,0,0,0,0,1363,97,0,0,0,0,0,0,0,1218,0,240,0,0,0,103,57,0,0,0,0,256,0,0,106,0,0,0
Employment by Industry,Other,0,0,0,0,489,0,99,0,553,0,0,0,92,0,0,0,0,0,0,0,171,0,0,0,0,0,0,41,0,178,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,212,0,0
Employment by Occupation,Management & Professional,519,385,1058,137,13377,1427,5156,416,30308,5014,276,0,826,503,485,137,102,1313,316,2362,11526,1663,683,0,420,50,214,241,1454,8865,223,7648,1875,1415,71,416,2804,61,224,0,153,6225,1098,0,2629,1719,128,190
Employment by Occupation,Services,0,0,165,99,5689,694,5162,0,14589,2934,566,0,330,128,0,386,673,238,0,2051,30651,191,549,0,411,0,82,380,2633,11956,0,7141,2089,480,0,171,3123,74,0,49,0,3534,326,42,1195,555,280,143
Employment by Occupation,Sales and Office,150,0,322,0,3305,228,1414,0,11884,1648,0,0,956,423,0,349,108,524,0,991,7753,329,868,0,0,0,477,469,114,4642,0,4643,228,363,86,194,125,280,780,0,355,2198,503,0,446,802,0,118
Employment by Occupation,Construction and Extracion,0,48,0,0,428,318,3024,0,7248,1388,82,0,82,0,0,0,0,1509,0,1412,8712,0,0,0,0,0,0,61,348,4754,0,1397,378,0,0,0,1579,66,488,0,0,179,0,0,690,121,0,0
Employment by Occupation,Maintenance and Repair,0,0,0,0,623,0,139,0,1942,417,0,0,217,0,0,94,0,386,0,90,1674,22,0,0,0,0,0,57,0,69,0,520,0,0,0,0,79,0,210,0,0,606,0,0,106,0,0,0
Employment by Occupation,"Production, Transportation and Material Moving",0,0,0,0,1417,0,1108,0,4247,1881,0,210,311,70,0,1,0,0,0,228,6614,92,26,0,77,0,79,0,404,2659,0,829,0,72,0,111,76,233,326,0,0,601,341,0,95,231,0,0
Employment by Occupation,Educational Instruction and Library Occupations,76,0,183,0,1764,0,147,0,2231,146,102,0,119,210,0,0,229,68,0,415,451,430,0,0,474,0,0,56,0,407,98,1374,164,270,85,0,0,0,0,0,119,1073,60,0,489,194,0,50
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",0,0,0,0,933,125,84,97,1322,0,0,0,0,0,234,0,0,0,0,335,742,0,0,45,0,0,0,0,81,736,0,855,376,147,0,0,0,0,0,0,61,91,0,0,69,71,0,0
Employment by Occupation,Healthcare Practitioner and Technical Occupations,58,0,70,0,310,0,273,249,1722,569,0,0,378,52,0,0,0,0,0,0,511,0,117,0,0,0,0,0,0,0,0,729,153,93,0,0,402,0,23,0,0,567,179,0,0,0,0,0
Employment by Occupation,Other,0,48,0,0,489,0,99,0,694,0,0,0,92,0,0,0,0,0,0,0,393,0,0,0,0,0,0,41,0,178,0,291,0,0,0,0,903,0,90,0,0,0,0,0,0,212,0,0
Poverty Status,Individuals Below Poverty,206,100,0,99,3970,729,2415,0,8187,1380,157,0,335,146,0,523,880,86,0,994,9105,326,660,0,309,0,0,0,192,1788,0,1422,1654,1279,0,111,2509,0,915,0,101,1571,451,0,522,702,128,86
Poverty Status,Individuals Above Poverty,597,381,1617,137,23874,2063,14191,762,67494,12556,869,210,2976,1240,719,444,232,3952,228,6890,60192,2401,1583,45,954,50,852,1305,4842,32402,321,23746,3609,1469,156,781,6222,714,1136,0,587,13503,2056,42,5197,3203,280,415
Poverty Status,Not Determined,0,0,181,0,629,0,0,0,506,61,0,0,0,0,0,131,0,0,88,0,205,0,0,0,119,0,0,0,0,142,0,259,0,92,86,0,360,0,90,49,0,0,0,0,0,0,0,0
Median Personal Earnings,Median Personal Earnings,5400,3000,0,0,14000,15000,16500,85000,15600,16000,31000,70000,38200,12000,12600,16000,5000,20000,25000,20000,20000,10200,0,4800,2400,15000,16800,31200,24000,20800,15000,25000,12000,9900,1000,6000,7800,41100,10900,15600,22100,20000,15600,6000,21300,22000,1700,24000
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),6800,41300,40000,3800,28600,15000,24000,85000,23400,28000,35000,70000,59000,20720,12600,16000,5000,25000,25000,26000,22000,18060,51420,4800,14400,15000,16800,32000,26000,27500,15000,30000,16800,15000,1000,65000,18400,41100,12000,15600,30000,30000,30000,6000,35000,32504,95000,24000
