Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",43,0,331,0,3398,188,809,59,61,6121,755,0,0,400,223,0,0,281,0,315,343,10253,140,0,120,151,0,0,154,364,1821,0,1677,702,0,847,133,81,1929,51,309,70,1411,311,0,77,693,0,0,0
Employment by Industry,Construction,110,0,0,0,1414,204,2892,104,0,11908,1411,0,0,77,0,0,96,166,945,0,443,14114,0,178,0,98,0,0,303,0,6296,0,1118,0,0,0,114,192,984,208,1055,0,518,151,0,287,615,0,263,0
Employment by Industry,Education,0,0,127,234,2702,0,338,0,213,5461,669,53,0,394,434,781,10,0,56,534,978,2680,1199,358,0,88,244,44,72,0,1050,96,1495,738,0,0,111,207,443,0,312,177,1772,455,0,1025,518,16,0,0
Employment by Industry,"Finance, Insurance, and Real Estate",0,0,246,0,2723,228,631,0,31,5857,294,96,29,576,0,428,133,0,0,0,97,2708,113,0,149,88,0,0,123,0,610,0,2864,206,0,308,0,51,162,176,153,0,1459,394,0,76,148,0,0,0
Employment by Industry,Health Care & Social Assistance,227,0,50,230,4845,149,865,0,0,5083,1096,0,82,433,0,0,89,0,0,246,678,5495,549,558,71,411,0,0,120,239,1162,106,2430,298,13,28,87,309,1167,0,0,47,865,464,45,516,1491,0,328,56
Employment by Industry,Information,0,0,71,0,1958,0,62,0,0,1467,86,0,0,186,14,0,0,0,0,0,161,799,0,0,0,103,0,0,0,0,74,107,1064,0,0,0,0,0,121,0,0,0,220,0,0,401,219,0,0,0
Employment by Industry,Manufacturing,0,0,0,0,1699,434,684,0,0,5509,761,0,0,971,831,0,161,239,80,0,0,3078,1326,526,0,1347,0,0,0,75,1860,0,1067,1097,0,382,42,24,273,62,140,278,1213,0,0,259,0,0,71,0
Employment by Industry,Other Services,304,0,161,76,3393,65,3453,0,218,7254,1533,58,274,1194,114,0,97,0,95,201,517,8631,0,421,0,0,0,0,245,32,3893,91,1407,443,0,210,92,0,276,0,120,198,556,135,0,778,363,0,128,0
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",0,0,697,0,7525,115,2247,67,445,14230,2574,833,0,756,104,0,232,198,315,0,1744,11478,728,226,0,152,0,0,235,307,3062,0,3096,1521,0,181,179,184,2140,223,371,58,2659,1471,0,638,826,0,108,0
Employment by Industry,Public Administration,0,73,0,92,1129,0,210,0,418,1357,0,0,0,0,0,0,0,0,106,0,673,294,0,336,0,161,0,0,0,0,249,0,445,113,0,0,0,418,17,61,0,0,207,0,0,528,424,0,0,184
Employment by Industry,Retail,265,0,262,43,3915,0,1089,0,42,5884,655,0,0,767,232,31,0,62,0,0,469,3087,138,0,0,102,0,0,1193,326,1726,0,956,622,0,66,0,123,751,207,0,0,550,1014,0,74,308,0,25,0
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",0,0,0,0,2734,39,384,0,0,3953,381,0,0,381,0,0,0,389,88,0,304,1626,0,77,0,205,0,0,322,0,1095,0,1456,0,0,52,346,214,0,117,0,61,2304,221,130,126,144,0,0,0
Employment by Industry,Wholesale Trade,0,0,119,172,1138,0,0,0,0,3290,70,0,0,116,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,334,0,205,509,0,37,0,0,0,51,66,0,534,0,0,0,0,0,0,0
Employment by Industry,Other,0,0,0,0,238,0,59,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,157,0,361,0,96,0,0,0,0,0,0,0,69,89,98,0,0,0,0,0,0,0
Employment by Occupation,Management & Professional,832,136,1413,318,22549,814,3878,957,891,55980,6350,402,73,3556,347,940,2010,911,784,0,2501,21509,3116,1397,281,4270,0,277,2201,574,10119,155,10103,2849,71,1827,680,859,4903,301,1094,785,7701,2204,130,1117,2112,110,640,0
Employment by Occupation,Services,312,73,392,92,8271,230,6378,126,152,17958,3655,0,274,1596,337,0,0,393,349,712,1398,29691,364,841,120,146,0,0,684,497,7761,91,3500,1419,13,503,285,791,3631,253,482,70,2667,1439,0,1346,2123,0,304,0
Employment by Occupation,Sales and Office,265,0,819,382,8478,110,1117,0,285,14722,1364,833,29,1625,268,0,326,62,472,0,1020,6230,311,0,149,427,0,44,457,528,2179,107,3477,1381,0,645,253,262,487,432,322,111,2511,1758,0,783,1028,0,25,56
Employment by Occupation,Construction and Extracion,110,0,0,0,1392,83,2728,104,0,9884,930,0,0,0,0,0,0,202,372,0,441,12175,0,70,0,98,0,0,303,0,5308,0,932,51,0,0,0,192,984,147,920,0,224,21,0,115,615,0,0,0
Employment by Occupation,Maintenance and Repair,35,0,100,0,250,434,125,0,0,1061,196,58,0,0,0,0,0,0,80,0,61,864,0,77,0,0,0,0,0,0,541,0,496,0,0,210,27,0,138,0,0,115,122,0,0,0,0,0,0,0
Employment by Occupation,"Production, Transportation and Material Moving",0,0,8,76,3436,57,940,0,0,5740,506,0,0,410,663,0,0,20,0,0,402,5646,74,253,0,356,0,0,843,0,2258,0,1574,414,0,119,162,0,81,0,166,61,1325,262,0,50,0,0,0,0
Employment by Occupation,Educational Instruction and Library Occupations,0,0,63,141,1904,0,194,0,151,3443,325,0,82,339,434,610,0,0,56,148,1030,1351,1039,333,0,118,244,0,0,0,905,0,1017,751,0,0,42,207,443,0,282,177,1260,155,0,893,0,16,0,0
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",0,0,182,0,1264,0,437,0,0,1889,270,0,0,402,0,0,10,0,0,190,297,534,192,0,0,0,0,0,109,0,250,0,1099,345,0,0,0,0,387,0,174,198,368,0,45,235,111,0,203,0
Employment by Occupation,Healthcare Practitioner and Technical Occupations,227,0,0,63,1586,42,136,0,0,2130,389,0,0,113,0,0,89,0,0,0,61,1023,549,0,71,0,0,0,120,0,173,106,1271,82,0,28,0,70,419,83,0,47,557,91,0,272,836,0,0,0
Employment by Occupation,Other,0,0,0,0,238,0,59,0,0,1377,0,0,0,0,0,0,0,349,0,0,0,1588,0,0,0,0,0,0,157,0,391,0,258,0,0,0,0,19,0,0,69,89,98,0,0,0,0,0,0,184
Poverty Status,Individuals Below Poverty,78,69,310,270,8423,139,2625,0,0,19719,1940,96,274,716,666,182,0,121,76,0,466,8146,1400,430,141,0,0,0,2745,0,3366,91,3097,517,0,621,0,56,1557,141,287,646,1320,773,0,259,641,0,110,0
Poverty Status,Individuals Above Poverty,1703,140,2402,575,39814,1631,13419,1187,1479,94235,11554,1197,184,7325,1129,1368,2302,1816,2037,1296,6723,71806,4050,2516,262,5225,244,277,2129,1599,26519,368,20269,6775,84,2606,1422,2026,9899,1075,3020,1007,15370,5100,175,4664,6083,16,1062,240
Poverty Status,Not Determined,0,0,265,227,1181,0,0,0,0,522,491,0,0,0,254,0,133,0,0,0,22,801,195,25,218,190,0,44,0,0,0,0,515,0,0,105,27,318,17,0,232,0,245,57,0,0,101,110,0,0
Median Personal Earnings,Median Personal Earnings,18000,1000,4200,16000,21000,30000,20000,0,80000,16000,17100,30000,4000,17000,4000,60600,42000,8000,18000,40000,23000,24500,5000,46000,15000,8400,62000,0,10000,8100,22000,22400,28000,30000,33200,10000,12000,16200,17400,30000,15000,14300,22900,5000,78000,30000,26000,0,2500,20000
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),27000,1000,20000,32000,33000,40000,26000,22000,80000,31000,30000,30000,4000,37000,8300,60600,42000,20000,25000,40000,32060,31200,40000,70000,16500,75000,62000,60,12000,8100,30000,44030,40000,42000,33200,35000,40000,27000,25000,30000,24700,44000,36000,19100,78000,37000,40000,200,15000,20000
Occupied Housing Units,Occupied Housing Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total number of family households,Total number of family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty Status of family households,Family households in Poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poverty Status of family households,Family households not in Poverty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Housing Ownership,Owner Occupied Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Housing Ownership,Renter Occupied Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,Under 20% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,20 to 25% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,25 to 30% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,30 to 35% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selected Monthly Owner Costs As A Percentage Of Household Income,35%+ of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,Under 15% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,15 to 20% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,20 to 25% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,25 to 30% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,30 to 35% of HH Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gross Rent As A Percentage Of Household Income,35%+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crowded Units,Crowded Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Median Household Income,Median Household Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
