Age,Age 60 to 64,0,0,0,0,1049,0,715,61,0,2981,1263,0,0,176,0,0,0,0,51,0,545,1416,584,80,0,0,0,180,0,1076,0,1079,398,0,0,0,111,0,0,0,0,1080,166,0,483,82,0,41
Age,Age 65 to 69,0,0,224,0,457,110,676,0,0,2720,82,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,924,0,902,0,0,225,0,51,0,0,108,0,555,283,74,107,136,83,0
Age,Age 70 to 74,0,0,0,0,453,193,527,0,0,1901,80,0,0,92,0,0,0,0,0,0,234,628,120,0,84,0,0,0,0,155,0,643,271,0,62,0,0,0,0,97,0,189,0,0,78,82,0,0
Age,Age 75 to 79,0,0,0,0,789,0,182,0,0,2107,80,0,0,0,69,233,0,0,0,0,190,466,124,0,0,0,65,0,0,61,0,636,0,0,0,0,0,0,0,0,0,142,0,0,45,0,0,0
Age,Age 80 to 84,0,0,113,0,137,0,0,0,0,390,0,0,0,126,61,0,0,0,0,323,0,134,95,0,0,0,0,40,0,92,0,257,68,0,0,0,130,0,0,0,0,73,0,0,124,0,0,0
Age,Age 85 plus,0,0,0,0,445,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,11,109,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gender Distribution,Female,283,0,844,0,18546,1873,8129,1026,269,40793,8068,1239,166,3235,1085,519,372,490,799,592,4804,30916,3047,660,200,839,65,2050,894,14438,213,11137,3655,67,2948,126,968,3609,330,1975,209,11035,1576,74,4579,2600,213,248
Gender Distribution,Male,238,44,381,95,17042,938,7468,274,447,34112,5342,262,564,3653,2353,462,710,479,419,0,4197,30103,1452,672,116,919,205,1239,1340,11617,71,9576,2059,310,1814,0,1065,2445,194,1270,225,8337,1494,0,2791,1341,0,941
Marital Status,Married,283,0,786,95,19245,1473,8591,368,105,42434,6955,790,240,3144,1565,298,559,553,619,269,4654,37047,2271,689,116,1391,0,1122,1233,15415,284,10377,3248,0,1956,83,483,4038,524,2317,314,11947,1961,74,5182,1837,43,207
Marital Status,Widowed,0,0,113,0,891,0,117,0,0,2552,401,197,0,302,0,233,0,0,51,323,299,725,0,0,0,0,0,98,0,1055,0,754,268,0,225,0,52,0,0,97,0,254,0,0,247,0,0,41
Marital Status,Divorced,0,44,122,0,3548,205,1415,210,0,10575,1565,233,0,489,123,0,0,0,0,0,862,7287,629,156,84,307,65,1453,81,2541,0,2840,1163,0,79,0,937,488,0,104,64,1111,345,0,593,312,83,0
Marital Status,Separated,0,0,0,0,1245,0,890,0,0,2490,78,0,0,0,0,0,0,0,0,0,373,2002,119,0,0,0,0,173,0,797,0,487,74,0,0,0,0,0,0,11,0,168,289,0,132,474,0,0
Marital Status,Never married or under 15 years old,238,0,204,0,10659,1133,4584,722,611,16854,4411,281,490,2953,1750,450,523,416,548,0,2813,13958,1480,487,116,60,205,443,920,6247,0,6255,961,377,2502,43,561,1528,0,716,56,5892,475,0,1216,1318,87,941
Citizenship,U.S. citizen by naturalization,460,44,773,95,13287,1442,4041,269,305,29918,4725,575,80,1773,1196,697,0,89,471,323,3296,20158,887,505,0,1385,65,1685,564,10714,0,9002,2227,0,1568,0,880,1165,219,891,0,7233,1772,74,2362,448,126,207
Citizenship,Not a citizen of the U.S.,61,0,452,0,22301,1369,11556,1031,411,44987,8685,926,650,5115,2242,284,1082,880,747,269,5705,40861,3612,827,316,373,205,1604,1670,15341,284,11711,3487,377,3194,126,1153,4889,305,2354,434,12139,1298,0,5008,3493,87,982
Year of Entry,Entered US before 2000,238,44,679,95,14897,1247,6017,408,396,31799,3629,404,0,1373,271,697,0,135,521,323,4206,22246,990,468,200,1486,65,2092,407,12188,11,11403,2183,26,604,0,663,1280,300,876,0,5083,1841,74,3247,591,83,187
Year of Entry,Entered US in 2000 or later,283,0,546,0,20691,1564,9580,892,320,43106,9781,1097,730,5515,3167,284,1082,834,697,269,4795,38773,3509,864,116,272,205,1197,1827,13867,273,9310,3531,351,4158,126,1370,4774,224,2369,434,14289,1229,0,4123,3350,130,1002
Ability to speak English,Speaks English Less Than Very Well,81,44,280,0,8289,296,9763,243,169,31326,5381,212,576,1524,1126,243,257,416,664,0,2966,33953,1385,416,116,390,0,785,1022,11176,71,7630,1373,26,1986,43,332,3685,142,991,169,5881,547,0,1258,819,0,410
Educational Attainment of population aged 25 or over,Less than high school,0,0,98,0,1699,74,3797,0,0,6414,511,27,0,276,0,0,0,0,196,0,1475,6438,244,189,0,156,0,588,113,3453,0,2306,369,0,62,0,335,1588,0,478,0,994,0,0,115,67,0,0
Educational Attainment of population aged 25 or over,High School Graduate/GED or Alternative Credential,0,0,267,0,3817,328,5048,173,0,18031,3186,132,0,753,499,0,77,0,189,0,2238,28647,314,0,84,0,65,554,897,8669,0,5164,729,0,889,83,0,785,274,484,0,1742,334,0,1377,1241,0,187
Educational Attainment of population aged 25 or over,Some College/Associate Degree,222,44,267,0,7091,122,2363,116,0,15823,2908,542,86,765,91,233,0,89,137,592,966,11978,1091,332,116,0,0,1241,382,4755,0,3481,1089,0,694,0,414,508,138,797,0,3345,845,74,1752,654,83,317
Educational Attainment of population aged 25 or over,Bachelors Degree or Higher,299,0,506,0,17468,1522,2896,289,456,24591,3096,485,154,3162,1414,467,482,464,672,0,3085,7867,1860,441,0,1542,0,690,153,7163,284,8291,2986,41,1597,0,780,2301,112,1096,434,9590,1660,0,3505,642,43,92
Labor Force by Gender,Males In Civilian Labor Force,238,0,280,95,13047,922,6645,190,447,25464,4068,262,0,1774,1283,41,275,213,395,0,3003,26599,995,546,116,703,0,926,1031,9892,71,6647,1508,0,1609,0,884,1513,194,1068,56,6362,1177,0,2615,899,0,31
Labor Force by Gender,Females In Civilian Labor Force,202,0,415,0,11364,794,5216,461,100,23318,5042,909,80,1845,298,224,203,246,748,0,3829,21735,2034,161,84,621,65,1319,411,8555,202,6574,1487,67,1629,126,494,2620,253,1342,209,5843,1019,0,2673,1148,43,248
Unemployment by Gender,Unemployed Males,0,0,0,0,828,0,58,0,0,581,30,0,0,0,92,0,0,0,0,0,122,479,0,0,0,0,0,0,305,949,0,226,0,0,192,0,92,0,0,0,0,262,136,0,102,0,0,0
Unemployment by Gender,Unemployed Females,0,0,0,0,486,0,271,0,0,1102,145,61,0,163,0,0,0,0,0,0,759,1527,37,0,0,0,0,63,0,495,0,122,0,0,54,0,0,97,0,135,0,494,0,0,142,562,0,61
Employment Type,Private Wage and Salary Workers,379,0,442,95,19165,1036,7025,997,477,36369,5599,1015,387,4715,1748,41,597,254,860,269,4556,36623,2773,948,200,757,65,2232,1165,14265,202,10679,2199,67,3786,126,1272,2970,447,1303,201,10564,1698,74,4941,1197,43,761
Employment Type,Government Workers,61,0,282,0,3049,678,772,0,107,3794,353,125,80,302,502,464,0,329,0,0,1087,1734,408,0,0,684,0,61,229,1654,71,803,641,0,0,0,0,143,0,169,233,1546,324,0,441,0,0,0
Employment Type,Self employed Not incorporated,0,44,117,0,3717,0,3003,51,44,8025,3182,132,160,94,0,62,182,0,104,0,1133,11688,140,0,116,0,0,443,305,3730,0,2670,192,0,0,0,292,1695,0,956,0,1005,297,0,526,1186,0,0
Employment Type,Self employed Incorporated,0,0,0,0,1258,190,1583,173,0,7222,501,122,0,180,195,0,0,0,179,0,614,1638,0,53,0,0,0,65,0,817,0,1357,307,0,74,0,0,0,0,176,0,560,37,0,67,0,0,61
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",0,0,0,0,2996,191,532,486,172,6850,1165,269,0,100,438,0,0,0,0,269,302,7067,284,0,200,151,65,858,102,1602,0,1258,409,0,238,83,350,626,0,349,169,1780,0,0,252,721,0,264
Employment by Industry,Construction,0,0,0,0,919,152,3011,153,0,7926,577,0,0,0,195,0,16,0,298,0,1333,10296,0,0,0,0,0,0,194,3838,0,1446,414,0,203,0,0,451,194,485,0,503,31,0,203,116,0,0
Employment by Industry,Education,61,0,198,0,3561,538,533,0,0,3435,512,0,80,1316,999,265,373,0,100,0,551,1978,325,37,0,822,0,61,154,769,71,1365,803,41,217,0,134,384,0,122,145,685,224,0,936,0,0,207
Employment by Industry,"Finance, Insurance, and Real Estate",0,0,71,0,1814,185,966,66,44,4082,231,0,0,912,0,0,0,89,154,0,157,1489,161,0,0,116,0,254,0,1389,0,2151,248,0,241,0,384,108,0,140,0,964,0,0,442,70,0,0
Employment by Industry,Health Care & Social Assistance,0,0,192,0,2401,0,698,0,56,2849,666,171,74,400,55,302,0,418,241,0,868,7188,508,177,0,191,0,281,0,2012,202,1508,370,26,130,0,329,105,56,174,0,1906,698,74,159,0,0,41
Employment by Industry,Information,0,0,0,95,1391,0,215,0,54,659,706,70,0,0,0,0,0,0,0,0,0,64,0,53,0,0,0,80,75,185,0,233,0,0,0,0,0,0,0,0,0,271,37,0,90,68,0,0
Employment by Industry,Manufacturing,0,0,0,0,1412,158,642,145,0,2254,690,161,387,581,464,0,208,0,61,0,112,1932,925,292,0,0,0,0,335,563,0,785,0,0,1019,0,0,107,0,550,56,1388,788,0,0,156,0,177
Employment by Industry,Other Services,0,0,26,0,2585,0,2339,177,0,4503,2442,0,0,251,0,0,0,0,0,0,888,7619,345,0,0,0,93,464,0,3440,0,2380,410,0,572,0,0,961,0,275,0,1462,14,0,362,139,0,0
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",238,0,99,0,4728,357,2761,106,195,9357,2299,242,86,1067,91,0,182,76,36,0,1647,9251,433,164,116,74,0,612,582,4117,0,2120,500,0,773,0,319,1801,197,323,64,2436,399,0,1597,1104,0,0
Employment by Industry,Public Administration,0,0,84,0,839,140,320,0,107,1349,178,0,0,0,92,0,0,0,0,0,693,26,83,0,0,0,0,0,0,210,0,159,0,0,0,0,0,143,0,0,0,398,0,0,126,0,0,0
Employment by Industry,Retail,0,0,54,0,1985,89,198,0,0,6502,367,427,0,521,38,0,0,0,0,0,310,2807,145,155,0,87,0,202,0,1101,0,1475,112,0,394,43,0,0,0,139,0,157,0,0,456,0,0,133
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",141,44,0,0,2074,94,364,88,0,3447,44,54,0,0,73,0,0,0,253,0,122,1334,112,123,0,0,0,66,257,969,0,636,73,0,0,0,48,33,0,47,0,1480,165,0,1312,79,43,0
Employment by Industry,Wholesale Trade,0,0,117,0,579,0,113,0,0,2283,0,0,0,143,0,0,0,0,0,0,464,686,0,0,0,0,0,53,0,305,0,102,0,0,73,0,0,89,0,0,0,245,0,0,40,0,0,0
Employment by Industry,Other,0,0,0,0,315,0,54,0,0,382,145,0,0,0,0,0,0,0,0,0,346,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,102,18,0,0
Employment by Occupation,Management & Professional,319,0,554,0,17314,1690,4063,386,390,30564,5454,378,564,3660,1880,414,511,708,464,323,2567,14924,2879,745,0,507,112,690,918,8999,11,8845,3381,310,1866,0,1028,1908,77,1118,265,11439,944,0,3597,2115,213,398
Employment by Occupation,Services,141,0,172,0,5926,94,4482,718,91,12680,4303,468,0,515,408,41,467,0,36,269,1990,20991,568,16,200,151,65,1217,220,7669,0,5590,344,26,1381,83,593,2294,253,959,169,2907,469,0,971,841,0,305
Employment by Occupation,Sales and Office,0,0,209,95,3704,293,2093,61,44,14644,1091,422,0,1242,349,0,88,0,179,0,1186,6571,349,22,116,87,0,561,154,2511,0,1989,404,0,801,0,191,368,0,94,0,1394,222,0,1072,659,0,72
Employment by Occupation,Construction and Extracion,0,0,0,0,332,74,2817,84,0,5152,522,0,0,0,0,0,0,0,196,0,1074,8359,0,0,0,0,0,0,194,3343,0,1386,414,0,124,0,0,451,194,412,0,307,31,0,73,116,0,0
Employment by Occupation,Maintenance and Repair,0,0,0,0,0,0,260,0,0,1590,0,0,0,0,0,0,0,0,102,0,122,1345,42,39,0,0,0,173,0,344,0,102,0,0,0,0,0,0,0,0,0,227,0,0,29,72,0,0
Employment by Occupation,"Production, Transportation and Material Moving",0,0,54,0,2438,162,909,0,0,3726,889,169,86,238,50,0,16,0,0,0,215,4798,439,173,0,0,93,230,673,1533,0,548,239,0,299,43,48,107,0,280,0,429,1087,0,490,0,0,146
Employment by Occupation,Educational Instruction and Library Occupations,61,0,198,0,2674,336,600,0,0,2558,366,0,80,457,147,224,0,0,0,0,519,1033,193,37,0,822,0,61,75,819,71,493,628,41,217,0,52,245,0,187,0,567,226,0,638,0,0,207
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",0,0,0,0,1717,0,139,51,54,1468,438,0,0,575,348,0,0,0,0,0,311,254,0,0,0,0,0,222,0,194,0,1066,0,0,0,0,0,330,0,60,0,666,37,0,269,120,0,61
Employment by Occupation,Healthcare Practitioner and Technical Occupations,0,0,38,0,888,102,180,0,56,1829,202,64,0,127,164,302,0,261,137,0,671,1828,0,300,0,191,0,135,0,643,202,523,304,0,74,0,51,296,0,0,0,1327,54,74,129,0,0,0
Employment by Occupation,Other,0,44,0,0,494,60,54,0,0,442,145,0,0,0,92,0,0,0,0,0,346,535,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,109,0,0,102,18,0,0
Poverty Status,Individuals Below Poverty,0,44,66,0,3155,90,1158,73,110,8308,1130,27,189,1299,50,409,16,0,36,0,1064,9246,1351,156,0,257,0,40,0,3255,0,3112,728,0,785,0,0,1279,77,520,0,1698,737,0,810,1241,87,0
Poverty Status,Individuals Above Poverty,521,0,1072,95,31494,2425,14439,741,346,66355,11876,1474,154,4715,2596,286,978,553,1158,592,7925,51527,2691,979,200,1441,65,2936,2080,22800,284,17059,4891,41,3849,83,1797,4641,447,2706,434,16355,2333,74,6531,2351,126,279
Poverty Status,Not Determined,0,0,87,0,939,296,0,486,260,242,404,0,387,874,792,286,88,416,24,0,12,246,457,197,116,60,205,313,154,0,0,542,95,336,128,43,236,134,0,19,0,1319,0,0,29,349,0,910
Median Personal Earnings,Median Personal Earnings,35000,5500,40000,36000,30000,16000,23000,7000,6000,20900,15000,13000,0,15000,1300,8900,400,3900,30000,43400,26000,25000,14800,10000,22000,48000,800,22000,23400,20000,150000,21000,6000,0,25000,14000,25000,20000,18000,10000,42000,17200,10800,14000,30000,6000,40000,0
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),69000,5500,49600,36000,40000,38500,26000,7000,45000,30000,22000,40500,7400,21600,20000,8900,45000,45500,30000,43400,31700,30000,30600,40000,22000,56000,800,25000,32000,26000,150000,27500,40000,18000,27000,14000,25000,26000,24000,24000,42000,34000,30200,14000,40000,12500,40000,4500
