Age,Age 50 to 54,0,0,390,98,2899,0,1556,19,318,9314,1107,67,0,114,99,0,0,0,0,0,585,4451,358,0,0,359,0,294,0,2733,109,1533,692,0,356,131,333,217,101,170,0,154,757,77,948,78,0,0,0
Age,Age 55 to 59,0,59,204,0,2260,0,1546,0,70,4706,447,0,63,166,153,0,0,0,150,0,398,3541,248,392,0,148,0,380,0,1778,68,1063,503,0,70,92,74,266,0,245,0,62,1585,0,226,175,0,60,0
Age,Age 60 to 64,133,0,0,0,1915,0,133,0,82,3460,336,101,0,189,28,0,0,0,151,0,219,1133,214,0,0,0,0,0,140,928,185,1736,0,0,511,115,0,111,0,46,0,48,769,121,0,0,0,0,0
Age,Age 65 to 69,0,0,0,0,1610,0,280,0,0,1873,0,0,0,206,0,0,0,0,213,0,259,701,118,0,0,80,0,96,93,675,0,403,126,0,0,0,0,0,366,63,0,0,113,0,17,123,0,0,76
Age,Age 70 to 74,0,0,64,0,764,0,341,0,145,2113,70,0,0,0,0,0,0,0,0,0,59,293,36,0,0,0,0,0,49,269,0,314,0,0,0,0,0,448,0,63,0,0,198,55,96,0,0,0,0
Age,Age 75 to 79,0,0,0,162,173,64,52,0,46,607,100,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,511,85,63,0,0,0,0,0,0,0,0,0,0,205,45,71,0,0,33,0
Age,Age 80 to 84,0,0,0,0,99,0,137,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,148,328,0,0,0,0,0,0,0,0,0,74,91,0,0,0,0,0
Age,Age 85 plus,0,0,0,0,266,64,0,0,51,1076,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,64,0,0,0,0
Gender Distribution,Female,659,123,1954,467,20423,1112,6189,121,568,38218,4061,440,63,2246,652,327,472,170,1398,180,3674,31572,2790,1995,361,996,137,1998,1280,15439,777,13972,2471,702,1326,931,582,5810,1215,1049,159,1013,8670,1302,2486,922,187,1154,76
Gender Distribution,Male,282,0,1121,177,12174,1005,7596,0,553,26730,3070,26,78,1998,357,281,133,408,2469,0,1964,26155,2483,1360,236,886,126,2378,1629,15018,521,7952,2975,65,3229,0,758,6733,503,1335,96,1506,5965,1260,1560,1172,156,64,22
Marital Status,Married,410,64,1708,644,18639,1436,9149,19,152,38409,4675,373,63,2526,466,397,387,149,2171,180,3607,27006,4076,2325,597,794,0,1372,1587,16972,744,11234,2486,391,1508,338,761,4452,1044,1319,255,1300,9863,1194,2407,1437,187,350,76
Marital Status,Widowed,0,0,0,0,654,64,307,0,0,2642,58,67,0,0,0,0,0,0,125,0,413,1243,36,0,0,0,0,0,0,862,0,388,328,0,0,0,0,812,274,38,0,0,0,0,64,0,0,0,0
Marital Status,Divorced,0,59,149,0,5013,64,1165,0,263,9067,724,26,44,224,176,0,85,0,0,0,248,5344,143,134,0,357,0,461,853,1971,307,2974,1071,0,790,0,200,975,86,98,0,64,702,400,182,0,83,292,0
Marital Status,Separated,79,0,0,0,232,0,127,37,145,708,67,0,0,114,0,0,0,0,38,0,280,3737,0,0,0,0,0,67,0,1028,0,525,36,0,0,0,0,111,0,0,0,133,0,0,245,0,0,0,0
Marital Status,Never married or under 15 years old,452,0,1218,0,8059,553,3037,65,561,14122,1607,0,34,1380,367,211,133,429,1533,0,1090,20397,1018,896,0,731,263,2476,469,9624,247,6803,1525,376,2257,593,379,6193,314,929,0,1022,4070,968,1148,657,73,576,22
Citizenship,U.S. citizen by naturalization,196,59,1302,162,16288,969,4686,19,242,28060,2336,261,107,1114,397,186,271,0,330,180,2643,17289,1819,1212,361,579,0,1961,808,11273,1205,9012,1424,0,2432,246,419,2185,536,1249,0,1142,4057,777,2146,1254,187,105,76
Citizenship,Not a citizen of the U.S.,745,64,1773,482,16309,1148,9099,102,879,36888,4795,205,34,3130,612,422,334,578,3537,0,2995,40438,3454,2143,236,1303,263,2415,2101,19184,93,12912,4022,767,2123,685,921,10358,1182,1135,255,1377,10578,1785,1900,840,156,1113,22
Year of Entry,Entered US before 2000,275,59,1145,162,15626,504,6840,19,242,31201,2971,313,107,1386,204,186,299,135,1223,180,3060,19441,1817,602,0,601,0,1613,553,15496,447,12185,1560,0,2160,115,485,1364,748,500,0,631,5206,783,2023,713,187,60,76
Year of Entry,Entered US in 2000 or later,666,64,1930,482,16971,1613,6945,102,879,33747,4160,153,34,2858,805,422,306,443,2644,0,2578,38286,3456,2753,597,1281,263,2763,2356,14961,851,9739,3886,767,2395,816,855,11179,970,1884,255,1888,9429,1779,2023,1381,156,1158,22
Ability to speak English,Speaks English Less Than Very Well,292,64,848,205,8086,1245,8568,0,497,26600,2093,0,0,1055,312,57,306,21,2582,0,1933,30968,1522,1233,201,488,126,1634,529,16903,0,7334,3330,391,597,207,775,8089,689,1144,0,384,4796,366,1497,310,156,332,22
Educational Attainment of population aged 25 or over,Less than high school,0,0,64,0,1588,64,3166,0,0,4705,477,0,44,0,0,0,0,0,753,0,439,8661,143,321,0,0,0,708,409,4757,0,1390,593,0,224,115,58,2936,0,109,0,0,297,100,146,0,0,0,0
Educational Attainment of population aged 25 or over,High School Graduate/GED or Alternative Credential,79,0,218,179,2643,254,4648,0,59,17604,1565,127,0,49,87,0,0,0,391,0,1104,26031,451,156,0,0,0,288,1188,11963,158,5003,877,0,166,92,141,4887,197,826,0,133,1565,248,252,0,166,33,0
Educational Attainment of population aged 25 or over,Some College/Associate Degree,277,59,579,288,7313,480,2698,56,0,10490,1345,282,63,1386,109,0,258,0,1562,0,1050,9656,1239,713,0,411,0,604,470,4267,754,2722,1788,391,1251,131,136,1024,86,374,0,62,3405,524,1351,1161,104,170,0
Educational Attainment of population aged 25 or over,Bachelors Degree or Higher,565,64,1175,177,17633,837,2151,0,814,23202,2583,57,0,2194,465,397,214,149,716,180,2597,6134,2724,1425,597,1078,0,1207,832,5395,139,8929,1373,0,1641,0,626,1767,1121,732,255,1162,7580,881,2025,822,0,439,76
Labor Force by Gender,Males In Civilian Labor Force,282,0,348,177,10213,473,6805,0,471,19689,2500,26,44,1291,346,281,0,0,2469,0,1627,22450,2089,1360,35,397,0,2066,1536,12705,448,6287,2464,65,2476,0,436,5453,298,1162,96,586,4738,602,1209,1049,0,8,0
Labor Force by Gender,Females In Civilian Labor Force,213,123,1157,179,12057,340,3556,67,282,21682,2610,440,0,1302,238,0,299,135,637,180,2432,22482,717,424,361,810,137,1239,594,9385,533,8349,706,391,842,724,262,4248,355,562,0,637,3270,712,1492,240,83,431,0
Unemployment by Gender,Unemployed Males,0,0,0,0,265,0,260,0,0,914,0,0,0,0,0,0,0,0,445,0,277,830,0,0,35,0,0,0,0,615,0,82,65,0,0,0,121,275,0,0,0,0,0,0,0,0,0,0,0
Unemployment by Gender,Unemployed Females,213,0,0,0,883,0,451,0,0,1427,14,52,0,0,0,0,0,0,0,0,123,1427,0,0,0,0,0,0,0,835,0,565,55,0,0,0,0,42,0,83,0,124,705,0,88,0,0,0,0
Employment Type,Private Wage and Salary Workers,574,59,1428,356,17927,880,6285,30,377,30570,2956,124,44,2419,644,551,387,149,2012,0,2792,32689,3481,2040,131,1025,137,2485,1796,17562,816,11308,2399,65,3415,708,477,8481,411,1168,0,1129,7531,1495,2748,1662,83,609,0
Employment Type,Government Workers,0,0,422,0,1496,0,362,0,297,1893,687,171,0,722,116,0,85,0,88,0,445,661,116,135,230,217,0,101,351,1205,165,1123,115,391,128,0,118,69,233,117,96,64,1240,184,282,0,0,56,0
Employment Type,Self employed Not incorporated,0,0,35,0,5171,0,3469,37,204,7702,1020,171,63,44,0,0,0,0,463,180,713,12218,85,156,0,223,0,892,0,4007,0,2960,792,0,391,131,223,1420,471,419,0,0,1526,0,276,19,0,0,0
Employment Type,Self employed Incorporated,0,64,69,0,959,0,1301,0,0,6803,772,0,0,378,0,0,0,0,0,0,533,2677,0,0,35,80,0,0,0,1228,0,1870,273,0,0,0,0,308,239,142,0,62,316,0,95,0,0,0,76
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",292,0,0,0,3973,71,1441,30,165,4186,348,57,0,161,295,0,359,135,679,0,0,5162,78,321,0,0,137,1535,1007,1963,174,1475,118,391,63,593,0,567,84,325,0,0,783,164,328,0,0,0,0
Employment by Industry,Construction,0,0,0,0,565,254,2969,0,59,4701,147,26,0,0,0,0,0,0,729,0,176,8939,0,156,0,0,0,277,0,4956,0,1701,834,0,102,0,58,4427,0,354,0,0,986,0,33,19,0,0,0
Employment by Industry,Education,219,0,238,79,2116,0,338,0,0,2196,390,194,0,601,116,270,0,14,88,0,572,1415,213,135,191,297,0,101,106,1518,165,1406,22,0,310,0,20,69,629,132,96,48,911,184,317,62,0,64,0
Employment by Industry,"Finance, Insurance, and Real Estate",0,0,40,179,1314,135,971,0,0,4153,72,0,0,460,15,0,0,0,0,0,394,1025,175,0,0,0,0,73,0,565,307,1680,39,0,972,0,0,305,0,72,0,0,363,155,339,0,0,0,0
Employment by Industry,Health Care & Social Assistance,0,123,665,0,2482,67,166,0,153,3993,393,67,63,91,0,0,113,0,0,180,489,4093,0,296,35,284,0,101,10,1969,0,2604,172,0,341,0,0,153,86,51,0,237,1297,0,443,0,0,187,76
Employment by Industry,Information,0,0,67,0,1632,0,165,0,0,1475,36,0,0,426,0,0,0,0,0,0,283,0,0,0,0,67,0,0,0,210,0,459,0,0,269,0,0,111,0,0,0,0,93,0,147,68,0,0,0
Employment by Industry,Manufacturing,0,0,189,98,1842,148,161,0,0,2610,417,0,0,457,231,95,0,0,145,0,0,4178,2114,587,0,81,0,0,61,1307,109,1161,666,0,887,0,233,355,0,93,0,303,1245,365,218,175,0,369,0
Employment by Industry,Other Services,0,0,149,0,3308,0,1585,37,59,4931,908,0,0,325,0,0,0,0,0,0,683,8217,85,0,0,56,0,437,0,4149,0,1894,220,0,412,0,0,1475,471,153,0,0,937,258,168,394,0,0,0
Employment by Industry,"Professional, Scientific, Management, and Administrative Services",0,0,180,0,4610,85,2826,0,290,9603,1672,0,0,465,0,186,0,0,486,0,555,10602,357,160,0,349,0,182,383,3197,0,2615,869,0,59,0,188,2354,0,263,0,318,1692,459,576,526,83,0,0
Employment by Industry,Public Administration,0,0,0,0,270,0,153,0,152,535,470,70,0,0,0,0,0,0,0,0,293,0,0,0,39,0,0,0,245,33,0,676,115,0,109,0,98,0,0,66,0,64,488,0,208,0,0,0,0
Employment by Industry,Retail,63,0,0,0,1680,0,283,0,0,5376,270,52,0,218,0,0,0,0,306,0,789,2622,398,628,131,0,0,467,318,2083,226,1489,524,0,88,131,69,281,84,274,0,285,456,106,515,200,0,0,0
Employment by Industry,"Transportation, Warehousing, & Utilities & Natural resources",0,0,378,0,1306,0,298,0,0,2040,297,0,44,86,118,0,0,0,42,0,249,1764,138,48,0,411,0,305,17,1614,0,90,0,65,322,115,152,293,0,63,0,0,1166,83,44,237,0,45,0
Employment by Industry,Wholesale Trade,0,0,48,0,732,120,61,0,0,1463,15,0,0,273,0,0,0,0,336,0,0,228,124,0,0,0,0,0,0,438,0,65,0,0,0,0,0,0,0,0,0,0,196,0,65,0,0,0,0
Employment by Industry,Other,0,0,0,0,141,0,69,0,0,560,0,0,0,0,0,0,0,0,445,0,0,634,0,0,0,0,0,0,0,185,0,252,0,0,0,0,0,0,0,83,0,58,167,0,0,0,0,0,0
Employment by Occupation,Management & Professional,367,0,1763,386,15236,1725,4369,54,642,28581,2668,179,34,1715,391,338,133,564,847,0,2260,12938,3280,1771,236,804,126,1237,1103,9373,584,9535,2842,311,1592,92,913,3011,687,652,159,1705,7869,1195,1970,1055,260,947,22
Employment by Occupation,Services,79,59,294,0,6278,71,4470,67,59,12482,2434,93,63,424,237,0,444,0,1253,180,1070,21311,342,0,0,338,0,900,417,7214,174,3834,464,391,1035,708,159,3771,471,416,0,124,1976,298,1297,123,83,56,0
Employment by Occupation,Sales and Office,63,0,214,179,5077,67,1022,0,208,9531,1152,0,0,1153,26,154,0,0,451,0,1101,4552,477,252,131,159,137,895,110,3284,375,3923,1213,0,315,131,69,468,84,251,0,232,1620,602,406,200,0,110,0
Employment by Occupation,Construction and Extracion,0,0,0,0,352,254,2644,0,59,3820,54,26,0,0,0,0,0,0,729,0,105,8852,0,204,39,0,0,183,0,4807,0,1212,567,0,102,0,58,4290,0,316,0,0,756,0,33,0,0,0,0
Employment by Occupation,Maintenance and Repair,0,0,0,0,54,0,148,0,0,1106,0,0,0,0,0,0,0,0,0,0,143,1280,0,0,0,0,0,360,267,597,0,212,59,0,250,0,0,159,0,0,0,133,0,0,0,0,0,0,0
Employment by Occupation,"Production, Transportation and Material Moving",0,0,225,0,1573,0,637,0,0,3248,257,0,44,143,250,0,0,0,142,0,249,6007,567,0,0,0,0,117,945,3218,0,679,133,0,569,0,20,352,0,186,0,0,686,157,77,647,0,0,0
Employment by Occupation,Educational Instruction and Library Occupations,219,64,135,79,1186,0,74,0,0,1712,156,101,0,456,105,116,0,14,0,0,407,690,213,0,191,447,0,0,67,1189,165,668,0,0,310,0,0,69,390,132,96,0,877,71,73,69,0,0,0
Employment by Occupation,"Arts, Design, Entertainment, Sports, and Media Occupations",213,0,0,0,1984,0,352,0,0,1345,209,0,0,314,0,0,0,0,0,0,230,873,394,321,0,0,0,684,0,286,0,507,132,0,0,0,0,166,0,202,0,90,42,201,126,0,0,0,0
Employment by Occupation,Healthcare Practitioner and Technical Occupations,0,0,444,0,664,0,0,0,153,2472,61,67,0,39,0,0,28,0,0,0,0,590,0,431,0,134,0,0,0,304,0,961,36,0,79,0,0,257,86,146,0,36,642,0,64,0,0,45,76
Employment by Occupation,Other,0,0,0,0,193,0,69,0,0,651,140,0,0,0,0,0,0,0,445,0,0,634,0,376,0,0,0,0,0,185,0,306,0,65,303,0,121,0,0,83,0,58,167,0,0,0,0,0,0
Poverty Status,Individuals Below Poverty,162,0,398,0,4131,0,1002,0,102,9433,0,0,0,443,0,211,133,387,663,0,700,10503,235,532,0,0,137,475,555,3322,327,1946,68,767,770,593,28,2263,132,542,0,562,898,847,707,111,0,331,22
Poverty Status,Individuals Above Poverty,779,123,2142,644,28019,1635,12783,121,776,54106,7121,466,107,3374,796,397,472,149,3204,180,4938,46157,4650,2823,597,1544,0,3512,2327,26782,898,18492,5133,0,3185,338,1018,9519,1404,1842,255,1795,13620,1552,3339,1983,270,634,76
Poverty Status,Not Determined,0,0,535,0,447,482,0,0,243,1409,10,0,34,427,213,0,0,42,0,0,0,1067,388,0,0,338,126,389,27,353,73,1486,245,0,600,0,294,761,182,0,0,162,117,163,0,0,73,253,0
Median Personal Earnings,Median Personal Earnings,13500,27900,11930,22000,20400,4400,20000,6200,48000,20000,22000,35000,0,25000,15300,10800,0,0,23000,10000,24000,20000,10000,5000,10000,18000,9000,30000,9100,21600,11000,25000,20000,9500,21000,11900,7000,16600,34400,12000,0,0,20000,6500,24000,35000,3700,1700,80000
Median Personal Earnings,Median Personal Earnings (excl 0 and neg),20000,27900,38720,36000,33100,30000,28000,6200,48000,27000,27000,35000,61000,46000,24000,90000,50500,42000,35000,10000,37000,25000,40000,50000,28000,30000,9000,40000,15600,25000,12000,37000,24000,9500,26320,11900,18000,30000,34400,20000,92000,48000,40000,9100,30000,55000,3700,35000,80000
